data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
UWaveGestureLibrary,Crossformer,315,2,128,4,64,3,12,0.8375,1569324,8.54
UWaveGestureLibrary,Crossformer,315,2,128,4,64,3,6,0.85,1631130,8.77
UWaveGestureLibrary,Crossformer,315,2,64,4,512,10,24,0.85625,1030672,5.26
UWaveGestureLibrary,Crossformer,315,2,64,4,512,10,12,0.84375,1053612,5.35
UWaveGestureLibrary,Crossformer,315,2,64,4,512,10,6,0.8375,1101978,5.53
UWaveGestureLibrary,Crossformer,315,2,64,4,512,3,24,0.85625,1021264,5.22
UWaveGestureLibrary,Crossformer,315,2,64,4,512,3,12,0.83125,1035244,5.28
UWaveGestureLibrary,Crossformer,315,2,64,4,512,3,6,0.85,1066138,5.4
UWaveGestureLibrary,Crossformer,315,2,64,4,256,10,24,0.84375,700432,4.0
UWaveGestureLibrary,Crossformer,315,2,64,4,256,10,12,0.85625,723372,4.09
UWaveGestureLibrary,Crossformer,315,2,64,4,256,10,6,0.84375,771738,4.27
UWaveGestureLibrary,Crossformer,315,2,64,4,256,3,24,0.859375,691024,3.96
UWaveGestureLibrary,Crossformer,315,2,64,4,256,3,12,0.846875,705004,4.02
UWaveGestureLibrary,Crossformer,315,2,64,4,256,3,6,0.853125,735898,4.14
UWaveGestureLibrary,Crossformer,315,2,64,4,128,10,24,0.846875,535312,3.37
UWaveGestureLibrary,Crossformer,315,2,64,4,128,10,12,0.834375,558252,3.46
UWaveGestureLibrary,Crossformer,315,2,64,4,128,10,6,0.834375,606618,3.64
UWaveGestureLibrary,Crossformer,315,2,64,4,128,3,24,0.840625,525904,3.33
UWaveGestureLibrary,Crossformer,315,2,64,4,128,3,12,0.846875,539884,3.39
UWaveGestureLibrary,Crossformer,315,2,64,4,128,3,6,0.859375,570778,3.51
UWaveGestureLibrary,Crossformer,315,2,64,4,64,10,24,0.840625,452752,3.06
UWaveGestureLibrary,Crossformer,315,2,64,4,64,10,12,0.84375,475692,3.14
UWaveGestureLibrary,Crossformer,315,2,64,4,64,10,6,0.834375,524058,3.33
UWaveGestureLibrary,Crossformer,315,2,64,4,64,3,24,0.85,443344,3.02
UWaveGestureLibrary,Crossformer,315,2,64,4,64,3,12,0.846875,457324,3.07
UWaveGestureLibrary,Crossformer,315,2,64,4,64,3,6,0.8375,488218,3.19
UWaveGestureLibrary,Crossformer,315,2,32,4,512,10,24,0.865625,436016,2.38
UWaveGestureLibrary,Crossformer,315,2,32,4,512,10,12,0.84375,447468,2.43
UWaveGestureLibrary,Crossformer,315,2,32,4,512,10,6,0.85,471642,2.52
UWaveGestureLibrary,Crossformer,315,2,32,4,512,3,24,0.853125,431312,2.36
UWaveGestureLibrary,Crossformer,315,2,32,4,512,3,12,0.825,438284,2.39
UWaveGestureLibrary,Crossformer,315,2,32,4,512,3,6,0.846875,453722,2.45
UWaveGestureLibrary,Crossformer,315,2,32,4,256,10,24,0.85625,269616,1.75
UWaveGestureLibrary,Crossformer,315,2,32,4,256,10,12,0.834375,281068,1.79
UWaveGestureLibrary,Crossformer,315,2,32,4,256,10,6,0.853125,305242,1.88
UWaveGestureLibrary,Crossformer,315,2,32,4,256,3,24,0.846875,264912,1.73
UWaveGestureLibrary,Crossformer,315,2,32,4,256,3,12,0.828125,271884,1.76
UWaveGestureLibrary,Crossformer,315,2,32,4,256,3,6,0.85625,287322,1.81
UWaveGestureLibrary,Crossformer,315,2,32,4,128,10,24,0.86875,186416,1.43
UWaveGestureLibrary,Crossformer,315,2,32,4,128,10,12,0.8375,197868,1.47
UWaveGestureLibrary,Crossformer,315,2,32,4,128,10,6,0.846875,222042,1.57
UWaveGestureLibrary,Crossformer,315,2,32,4,128,3,24,0.840625,181712,1.41
UWaveGestureLibrary,Crossformer,315,2,32,4,128,3,12,0.8375,188684,1.44
UWaveGestureLibrary,Crossformer,315,2,32,4,128,3,6,0.8375,204122,1.5
UWaveGestureLibrary,Crossformer,315,2,32,4,64,10,24,0.8625,144816,1.27
UWaveGestureLibrary,Crossformer,315,2,32,4,64,10,12,0.828125,156268,1.31
UWaveGestureLibrary,Crossformer,315,2,32,4,64,10,6,0.85625,180442,1.41
UWaveGestureLibrary,Crossformer,315,2,32,4,64,3,24,0.8625,140112,1.25
UWaveGestureLibrary,Crossformer,315,2,32,4,64,3,12,0.81875,147084,1.28
UWaveGestureLibrary,Crossformer,315,2,32,4,64,3,6,0.846875,162522,1.34
UWaveGestureLibrary,Crossformer,315,1,256,4,512,10,24,0.83125,4895288,23.62
UWaveGestureLibrary,Crossformer,315,1,256,4,512,10,12,0.846875,5009184,24.06
UWaveGestureLibrary,Crossformer,315,1,256,4,512,10,6,0.821875,5250836,24.98
UWaveGestureLibrary,Crossformer,315,1,256,4,512,3,24,0.8375,4870200,23.53
UWaveGestureLibrary,Crossformer,315,1,256,4,512,3,12,0.834375,4960800,23.87
UWaveGestureLibrary,Crossformer,315,1,256,4,512,3,6,0.809375,5155860,24.62
UWaveGestureLibrary,Crossformer,315,1,256,4,256,10,24,0.853125,4107320,20.62
UWaveGestureLibrary,Crossformer,315,1,256,4,256,10,12,0.828125,4221216,21.05
UWaveGestureLibrary,Crossformer,315,1,256,4,256,10,6,0.828125,4462868,21.97
UWaveGestureLibrary,Crossformer,315,1,256,4,256,3,24,0.846875,4082232,20.52
UWaveGestureLibrary,Crossformer,315,1,256,4,256,3,12,0.825,4172832,20.87
UWaveGestureLibrary,Crossformer,315,1,256,4,256,3,6,0.815625,4367892,21.61
UWaveGestureLibrary,Crossformer,315,1,256,4,128,10,24,0.840625,3713336,19.11
UWaveGestureLibrary,Crossformer,315,1,256,4,128,10,12,0.825,3827232,19.55
UWaveGestureLibrary,Crossformer,315,1,256,4,128,10,6,0.81875,4068884,20.47
UWaveGestureLibrary,Crossformer,315,1,256,4,128,3,24,0.840625,3688248,19.02
UWaveGestureLibrary,Crossformer,315,1,256,4,128,3,12,0.834375,3778848,19.36
UWaveGestureLibrary,Crossformer,315,1,256,4,128,3,6,0.8375,3973908,20.11
UWaveGestureLibrary,Crossformer,315,1,256,4,64,10,24,0.840625,3516344,18.36
UWaveGestureLibrary,Crossformer,315,1,256,4,64,10,12,0.81875,3630240,18.8
UWaveGestureLibrary,Crossformer,315,1,256,4,64,10,6,0.821875,3871892,19.72
UWaveGestureLibrary,Crossformer,315,1,256,4,64,3,24,0.8375,3491256,18.27
UWaveGestureLibrary,Crossformer,315,1,256,4,64,3,12,0.821875,3581856,18.61
UWaveGestureLibrary,Crossformer,315,1,256,4,64,3,6,0.809375,3776916,19.36
UWaveGestureLibrary,Crossformer,315,1,128,4,512,10,24,0.8375,1662776,8.85
UWaveGestureLibrary,Crossformer,315,1,128,4,512,10,12,0.840625,1719712,9.07
UWaveGestureLibrary,Crossformer,315,1,128,4,512,10,6,0.825,1840532,9.53
UWaveGestureLibrary,Crossformer,315,1,128,4,512,3,24,0.834375,1650232,8.8
UWaveGestureLibrary,Crossformer,315,1,128,4,512,3,12,0.834375,1695520,8.98
UWaveGestureLibrary,Crossformer,315,1,128,4,512,3,6,0.8125,1793044,9.35
UWaveGestureLibrary,Crossformer,315,1,128,4,256,10,24,0.840625,1268024,7.34
UWaveGestureLibrary,Crossformer,315,1,128,4,256,10,12,0.846875,1324960,7.56
UWaveGestureLibrary,Crossformer,315,1,128,4,256,10,6,0.83125,1445780,8.02
UWaveGestureLibrary,Crossformer,315,1,128,4,256,3,24,0.834375,1255480,7.3
UWaveGestureLibrary,Crossformer,315,1,128,4,256,3,12,0.840625,1300768,7.47
UWaveGestureLibrary,Crossformer,315,1,128,4,256,3,6,0.83125,1398292,7.84
UWaveGestureLibrary,Crossformer,315,1,128,4,128,10,24,0.83125,1070648,6.59
UWaveGestureLibrary,Crossformer,315,1,128,4,128,10,12,0.834375,1127584,6.81
UWaveGestureLibrary,Crossformer,315,1,128,4,128,10,6,0.853125,1248404,7.27
UWaveGestureLibrary,Crossformer,315,1,128,4,128,3,24,0.8375,1058104,6.54
UWaveGestureLibrary,Crossformer,315,1,128,4,128,3,12,0.8375,1103392,6.72
UWaveGestureLibrary,Crossformer,315,1,128,4,128,3,6,0.8375,1200916,7.09
UWaveGestureLibrary,Crossformer,315,1,128,4,64,10,24,0.8375,971960,6.22
UWaveGestureLibrary,Crossformer,315,1,128,4,64,10,12,0.828125,1028896,6.43
UWaveGestureLibrary,Crossformer,315,1,128,4,64,10,6,0.825,1149716,6.89
UWaveGestureLibrary,Crossformer,315,1,128,4,64,3,24,0.821875,959416,6.17
UWaveGestureLibrary,Crossformer,315,1,128,4,64,3,12,0.846875,1004704,6.34
UWaveGestureLibrary,Crossformer,315,1,128,4,64,3,6,0.834375,1102228,6.71
UWaveGestureLibrary,Crossformer,315,1,64,4,512,10,24,0.846875,636344,3.71
UWaveGestureLibrary,Crossformer,315,1,64,4,512,10,12,0.8375,664800,3.82
UWaveGestureLibrary,Crossformer,315,1,64,4,512,10,6,0.84375,725204,4.05
UWaveGestureLibrary,Crossformer,315,1,64,4,512,3,24,0.8375,630072,3.69
UWaveGestureLibrary,Crossformer,315,1,64,4,512,3,12,0.8375,652704,3.78
UWaveGestureLibrary,Crossformer,315,1,64,4,512,3,6,0.83125,701460,3.96
UWaveGestureLibrary,Crossformer,315,1,64,4,256,10,24,0.8375,438200,2.96
UWaveGestureLibrary,Crossformer,315,1,64,4,256,10,12,0.8375,466656,3.07
UWaveGestureLibrary,Crossformer,315,1,64,4,256,10,6,0.846875,527060,3.3
UWaveGestureLibrary,Crossformer,315,1,64,4,256,3,24,0.828125,431928,2.93
UWaveGestureLibrary,Crossformer,315,1,64,4,256,3,12,0.840625,454560,3.02
UWaveGestureLibrary,Crossformer,315,1,64,4,256,3,6,0.84375,503316,3.21
UWaveGestureLibrary,Crossformer,315,1,64,4,128,10,24,0.84375,339128,2.58
UWaveGestureLibrary,Crossformer,315,1,64,4,128,10,12,0.83125,367584,2.69
UWaveGestureLibrary,Crossformer,315,1,64,4,128,10,6,0.84375,427988,2.92
