data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
DuckDuckGeese,Crossformer,270,3,32,4,64,10,24,0.6,1352261,5.92
DuckDuckGeese,Crossformer,270,3,32,4,64,10,12,0.52,2475733,10.2
DuckDuckGeese,Crossformer,270,3,32,4,64,10,6,0.52,4725309,18.79
DuckDuckGeese,Crossformer,270,3,32,4,64,3,24,0.58,1347557,5.9
DuckDuckGeese,Crossformer,270,3,32,4,64,3,12,0.54,2466549,10.17
DuckDuckGeese,Crossformer,270,3,32,4,64,3,6,0.58,4707389,18.72
DuckDuckGeese,Crossformer,270,2,256,4,512,10,24,0.56,22439245,90.59
DuckDuckGeese,Crossformer,270,2,256,4,512,10,12,0.6,36587561,144.56
DuckDuckGeese,Crossformer,270,2,256,4,512,10,6,0.64,63178519,246.0
DuckDuckGeese,Crossformer,270,2,256,4,512,3,24,0.52,22406989,90.47
DuckDuckGeese,Crossformer,270,2,256,4,512,3,12,0.58,36524841,144.32
DuckDuckGeese,Crossformer,270,2,256,4,512,3,6,0.6,63056663,245.53
DuckDuckGeese,Crossformer,270,2,256,4,256,10,24,0.56,21125965,85.58
DuckDuckGeese,Crossformer,270,2,256,4,256,10,12,0.6,35274281,139.55
DuckDuckGeese,Crossformer,270,2,256,4,256,10,6,0.66,61865239,240.99
DuckDuckGeese,Crossformer,270,2,256,4,256,3,24,0.6,21093709,85.46
DuckDuckGeese,Crossformer,270,2,256,4,256,3,12,0.62,35211561,139.31
DuckDuckGeese,Crossformer,270,2,256,4,256,3,6,0.58,61743383,240.52
DuckDuckGeese,Crossformer,270,2,256,4,128,10,24,0.62,20469325,83.08
DuckDuckGeese,Crossformer,270,2,256,4,128,10,12,0.56,34617641,137.05
DuckDuckGeese,Crossformer,270,2,256,4,128,10,6,0.6,61208599,238.48
DuckDuckGeese,Crossformer,270,2,256,4,128,3,24,0.6,20437069,82.95
DuckDuckGeese,Crossformer,270,2,256,4,128,3,12,0.58,34554921,136.81
DuckDuckGeese,Crossformer,270,2,256,4,128,3,6,0.58,61086743,238.02
DuckDuckGeese,Crossformer,270,2,256,4,64,10,24,0.6,20141005,81.82
DuckDuckGeese,Crossformer,270,2,256,4,64,10,12,0.64,34289321,135.79
DuckDuckGeese,Crossformer,270,2,256,4,64,10,6,0.58,60880279,237.23
DuckDuckGeese,Crossformer,270,2,256,4,64,3,24,0.6,20108749,81.7
DuckDuckGeese,Crossformer,270,2,256,4,64,3,12,0.64,34226601,135.56
DuckDuckGeese,Crossformer,270,2,256,4,64,3,6,0.54,60758423,236.77
DuckDuckGeese,Crossformer,270,2,128,4,512,10,24,0.58,9911501,40.36
DuckDuckGeese,Crossformer,270,2,128,4,512,10,12,0.54,16985641,67.34
