data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,32,conv,2,2,2,0.9833333333333333,3657132,14.04
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,16,conv,2,2,3,0.9833333333333333,1893036,7.31
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,16,conv,2,2,2,0.9833333333333333,1893036,7.31
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,64,conv,2,2,3,0.9833333333333333,3595196,13.8
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,64,conv,2,2,2,0.9833333333333333,3595196,13.8
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,32,conv,2,2,3,0.9766666666666667,1830332,7.07
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,32,conv,2,2,2,0.9733333333333334,1830332,7.07
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,16,conv,2,2,3,0.9866666666666667,947900,3.7
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,16,conv,2,2,2,0.9866666666666667,947900,3.7
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,64,conv,2,2,3,0.9766666666666667,9662346,36.92
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,64,conv,2,2,2,0.9766666666666667,9662346,36.92
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,32,conv,2,2,3,0.98,4959114,18.98
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,32,conv,2,2,2,0.98,4959114,18.98
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,16,conv,2,2,3,0.98,2607498,10.01
ArticularyWordRecognition,TimeMixerPP,144,2,64,8,16,conv,2,2,2,0.98,2607498,10.01
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,64,conv,2,2,3,0.98,4830634,18.49
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,64,conv,2,2,2,0.98,4830634,18.49
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,32,conv,2,2,3,0.98,2478506,9.51
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,32,conv,2,2,2,0.9766666666666667,2478506,9.51
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,16,conv,2,2,3,0.9833333333333333,1302442,5.03
ArticularyWordRecognition,TimeMixerPP,144,2,32,8,16,conv,2,2,2,0.9833333333333333,1302442,5.03
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,64,conv,2,2,3,0.9833333333333333,2417850,9.28
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,64,conv,2,2,2,0.9833333333333333,2417850,9.28
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,32,conv,2,2,3,0.98,1241274,4.79
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,32,conv,2,2,2,0.9833333333333333,1241274,4.79
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,16,conv,2,2,3,0.9866666666666667,652986,2.55
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,16,conv,2,2,2,0.9866666666666667,652986,2.55
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,64,conv,2,2,3,0.9833333333333333,4949896,18.92
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,64,conv,2,2,2,0.9833333333333333,4949896,18.92
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,32,conv,2,2,3,0.98,2598280,9.94
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,32,conv,2,2,2,0.98,2598280,9.94
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,16,conv,2,2,3,0.9833333333333333,1422472,5.46
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,16,conv,2,2,2,0.9833333333333333,1422472,5.46
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,64,conv,2,2,3,0.9866666666666667,2475944,9.48
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,64,conv,2,2,2,0.9866666666666667,2475944,9.48
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,32,conv,2,2,3,0.9833333333333333,1299880,4.99
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,32,conv,2,2,2,0.9833333333333333,1299880,4.99
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,16,conv,2,2,3,0.9866666666666667,711848,2.75
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,16,conv,2,2,2,0.9866666666666667,711848,2.75
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,64,conv,2,2,3,0.9833333333333333,1240504,4.77
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,64,conv,2,2,2,0.9833333333333333,1240504,4.77
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,32,conv,2,2,3,0.98,652216,2.52
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,32,conv,2,2,2,0.98,652216,2.52
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,16,conv,2,2,3,0.98,358072,1.4
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,16,conv,2,2,2,0.98,358072,1.4
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,64,conv,1,2,3,0.98,19103512,72.99
