data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
BasicMotions,TimeMixerPP,100,3,32,8,32,conv,2,2,3,1.0,3552027,13.64
BasicMotions,TimeMixerPP,100,3,32,8,32,conv,2,2,2,1.0,3552027,13.64
BasicMotions,TimeMixerPP,100,3,32,8,16,conv,2,2,3,1.0,1787931,6.91
BasicMotions,TimeMixerPP,100,3,32,8,16,conv,2,2,2,1.0,1787931,6.91
BasicMotions,TimeMixerPP,100,3,16,8,64,conv,2,2,3,1.0,3541435,13.6
BasicMotions,TimeMixerPP,100,3,16,8,64,conv,2,2,2,1.0,3541435,13.6
BasicMotions,TimeMixerPP,100,3,16,8,32,conv,2,2,3,0.975,1776571,6.86
BasicMotions,TimeMixerPP,100,3,16,8,32,conv,2,2,2,1.0,1776571,6.86
BasicMotions,TimeMixerPP,100,3,16,8,16,conv,2,2,3,0.975,894139,3.5
BasicMotions,TimeMixerPP,100,3,16,8,16,conv,2,2,2,0.975,894139,3.5
BasicMotions,TimeMixerPP,100,2,64,8,64,conv,2,2,3,1.0,9454553,36.13
BasicMotions,TimeMixerPP,100,2,64,8,64,conv,2,2,2,1.0,9454553,36.13
BasicMotions,TimeMixerPP,100,2,64,8,32,conv,2,2,3,1.0,4751321,18.18
BasicMotions,TimeMixerPP,100,2,64,8,32,conv,2,2,2,1.0,4751321,18.18
BasicMotions,TimeMixerPP,100,2,64,8,16,conv,2,2,3,0.975,2399705,9.21
BasicMotions,TimeMixerPP,100,2,64,8,16,conv,2,2,2,0.975,2399705,9.21
BasicMotions,TimeMixerPP,100,2,32,8,64,conv,2,2,3,1.0,4725529,18.09
BasicMotions,TimeMixerPP,100,2,32,8,64,conv,2,2,2,1.0,4725529,18.09
BasicMotions,TimeMixerPP,100,2,32,8,32,conv,2,2,3,0.975,2373401,9.11
BasicMotions,TimeMixerPP,100,2,32,8,32,conv,2,2,2,0.975,2373401,9.11
BasicMotions,TimeMixerPP,100,2,32,8,16,conv,2,2,3,1.0,1197337,4.63
BasicMotions,TimeMixerPP,100,2,32,8,16,conv,2,2,2,1.0,1197337,4.63
BasicMotions,TimeMixerPP,100,2,16,8,64,conv,2,2,3,1.0,2364089,9.08
BasicMotions,TimeMixerPP,100,2,16,8,64,conv,2,2,2,1.0,2364089,9.08
BasicMotions,TimeMixerPP,100,2,16,8,32,conv,2,2,3,1.0,1187513,4.59
BasicMotions,TimeMixerPP,100,2,16,8,32,conv,2,2,2,1.0,1187513,4.59
BasicMotions,TimeMixerPP,100,2,16,8,16,conv,2,2,3,0.975,599225,2.35
BasicMotions,TimeMixerPP,100,2,16,8,16,conv,2,2,2,0.975,599225,2.35
BasicMotions,TimeMixerPP,100,1,64,8,64,conv,2,2,3,1.0,4742103,18.12
BasicMotions,TimeMixerPP,100,1,64,8,64,conv,2,2,2,0.95,4742103,18.12
BasicMotions,TimeMixerPP,100,1,64,8,32,conv,2,2,3,1.0,2390487,9.15
BasicMotions,TimeMixerPP,100,1,64,8,32,conv,2,2,2,1.0,2390487,9.15
BasicMotions,TimeMixerPP,100,1,64,8,16,conv,2,2,3,1.0,1214679,4.67
BasicMotions,TimeMixerPP,100,1,64,8,16,conv,2,2,2,0.975,1214679,4.67
BasicMotions,TimeMixerPP,100,1,32,8,64,conv,2,2,3,0.975,2370839,9.08
BasicMotions,TimeMixerPP,100,1,32,8,64,conv,2,2,2,0.975,2370839,9.08
BasicMotions,TimeMixerPP,100,1,32,8,32,conv,2,2,3,0.975,1194775,4.59
BasicMotions,TimeMixerPP,100,1,32,8,32,conv,2,2,2,0.95,1194775,4.59
BasicMotions,TimeMixerPP,100,1,32,8,16,conv,2,2,3,1.0,606743,2.35
BasicMotions,TimeMixerPP,100,1,32,8,16,conv,2,2,2,0.95,606743,2.35
BasicMotions,TimeMixerPP,100,1,16,8,64,conv,2,2,3,1.0,1186743,4.56
BasicMotions,TimeMixerPP,100,1,16,8,64,conv,2,2,2,1.0,1186743,4.56
BasicMotions,TimeMixerPP,100,1,16,8,32,conv,2,2,3,0.975,598455,2.32
BasicMotions,TimeMixerPP,100,1,16,8,32,conv,2,2,2,0.975,598455,2.32
BasicMotions,TimeMixerPP,100,1,16,8,16,conv,2,2,3,0.975,304311,1.19
BasicMotions,TimeMixerPP,100,1,16,8,16,conv,2,2,2,0.95,304311,1.19
BasicMotions,TimeMixerPP,100,4,64,8,64,conv,1,2,3,1.0,18886738,72.16
BasicMotions,TimeMixerPP,100,4,64,8,64,conv,1,2,2,1.0,18886738,72.16
BasicMotions,TimeMixerPP,100,4,64,8,32,conv,1,2,3,1.0,9480274,36.28
BasicMotions,TimeMixerPP,100,4,64,8,32,conv,1,2,2,1.0,9480274,36.28
BasicMotions,TimeMixerPP,100,4,64,8,16,conv,1,2,3,1.0,4777042,18.34
BasicMotions,TimeMixerPP,100,4,64,8,16,conv,1,2,2,1.0,4777042,18.34
BasicMotions,TimeMixerPP,100,4,32,8,64,conv,1,2,3,0.975,9442194,36.13
BasicMotions,TimeMixerPP,100,4,32,8,64,conv,1,2,2,1.0,9442194,36.13
BasicMotions,TimeMixerPP,100,4,32,8,32,conv,1,2,3,1.0,4737938,18.19
BasicMotions,TimeMixerPP,100,4,32,8,32,conv,1,2,2,1.0,4737938,18.19
BasicMotions,TimeMixerPP,100,4,32,8,16,conv,1,2,3,1.0,2385810,9.21
BasicMotions,TimeMixerPP,100,4,32,8,16,conv,1,2,2,1.0,2385810,9.21
BasicMotions,TimeMixerPP,100,4,16,8,64,conv,1,2,3,0.975,4726066,18.14
BasicMotions,TimeMixerPP,100,4,16,8,64,conv,1,2,2,1.0,4726066,18.14
BasicMotions,TimeMixerPP,100,4,16,8,32,conv,1,2,3,1.0,2372914,9.16
BasicMotions,TimeMixerPP,100,4,16,8,32,conv,1,2,2,1.0,2372914,9.16
BasicMotions,TimeMixerPP,100,4,16,8,16,conv,1,2,3,1.0,1196338,4.68
BasicMotions,TimeMixerPP,100,4,16,8,16,conv,1,2,2,1.0,1196338,4.68
BasicMotions,TimeMixerPP,100,3,64,8,64,conv,1,2,3,0.975,14174288,54.16
BasicMotions,TimeMixerPP,100,3,64,8,64,conv,1,2,2,1.0,14174288,54.16
BasicMotions,TimeMixerPP,100,3,64,8,32,conv,1,2,3,1.0,7119440,27.24
BasicMotions,TimeMixerPP,100,3,64,8,32,conv,1,2,2,1.0,7119440,27.24
BasicMotions,TimeMixerPP,100,3,64,8,16,conv,1,2,3,0.95,3592016,13.79
BasicMotions,TimeMixerPP,100,3,64,8,16,conv,1,2,2,1.0,3592016,13.79
BasicMotions,TimeMixerPP,100,3,32,8,64,conv,1,2,3,1.0,7087504,27.12
BasicMotions,TimeMixerPP,100,3,32,8,64,conv,1,2,2,1.0,7087504,27.12
BasicMotions,TimeMixerPP,100,3,32,8,32,conv,1,2,3,1.0,3559312,13.66
BasicMotions,TimeMixerPP,100,3,32,8,32,conv,1,2,2,1.0,3559312,13.66
BasicMotions,TimeMixerPP,100,3,32,8,16,conv,1,2,3,1.0,1795216,6.93
BasicMotions,TimeMixerPP,100,3,32,8,16,conv,1,2,2,1.0,1795216,6.93
BasicMotions,TimeMixerPP,100,3,16,8,64,conv,1,2,3,1.0,3548720,13.62
BasicMotions,TimeMixerPP,100,3,16,8,64,conv,1,2,2,1.0,3548720,13.62
BasicMotions,TimeMixerPP,100,3,16,8,32,conv,1,2,3,0.95,1783856,6.89
BasicMotions,TimeMixerPP,100,3,16,8,32,conv,1,2,2,1.0,1783856,6.89
BasicMotions,TimeMixerPP,100,3,16,8,16,conv,1,2,3,0.975,901424,3.52
BasicMotions,TimeMixerPP,100,3,16,8,16,conv,1,2,2,0.975,901424,3.52
BasicMotions,TimeMixerPP,100,2,64,8,64,conv,1,2,3,1.0,9461838,36.15
BasicMotions,TimeMixerPP,100,2,64,8,64,conv,1,2,2,1.0,9461838,36.15
BasicMotions,TimeMixerPP,100,2,64,8,32,conv,1,2,3,0.975,4758606,18.21
BasicMotions,TimeMixerPP,100,2,64,8,32,conv,1,2,2,0.975,4758606,18.21
BasicMotions,TimeMixerPP,100,2,64,8,16,conv,1,2,3,0.95,2406990,9.24
BasicMotions,TimeMixerPP,100,2,64,8,16,conv,1,2,2,0.975,2406990,9.24
BasicMotions,TimeMixerPP,100,2,32,8,64,conv,1,2,3,1.0,4732814,18.11
BasicMotions,TimeMixerPP,100,2,32,8,64,conv,1,2,2,1.0,4732814,18.11
BasicMotions,TimeMixerPP,100,2,32,8,32,conv,1,2,3,1.0,2380686,9.14
BasicMotions,TimeMixerPP,100,2,32,8,32,conv,1,2,2,1.0,2380686,9.14
BasicMotions,TimeMixerPP,100,2,32,8,16,conv,1,2,3,1.0,1204622,4.65
BasicMotions,TimeMixerPP,100,2,32,8,16,conv,1,2,2,1.0,1204622,4.65
BasicMotions,TimeMixerPP,100,2,16,8,64,conv,1,2,3,1.0,2371374,9.11
BasicMotions,TimeMixerPP,100,2,16,8,64,conv,1,2,2,0.95,2371374,9.11
BasicMotions,TimeMixerPP,100,2,16,8,32,conv,1,2,3,0.975,1194798,4.62
BasicMotions,TimeMixerPP,100,2,16,8,32,conv,1,2,2,1.0,1194798,4.62
BasicMotions,TimeMixerPP,100,2,16,8,16,conv,1,2,3,0.95,606510,2.37
BasicMotions,TimeMixerPP,100,2,16,8,16,conv,1,2,2,0.975,606510,2.37
BasicMotions,TimeMixerPP,100,1,64,8,64,conv,1,2,3,1.0,4749388,18.15
BasicMotions,TimeMixerPP,100,1,64,8,64,conv,1,2,2,1.0,4749388,18.15
BasicMotions,TimeMixerPP,100,1,64,8,32,conv,1,2,3,1.0,2397772,9.18
BasicMotions,TimeMixerPP,100,1,64,8,32,conv,1,2,2,1.0,2397772,9.18
BasicMotions,TimeMixerPP,100,1,64,8,16,conv,1,2,3,1.0,1221964,4.69
BasicMotions,TimeMixerPP,100,1,64,8,16,conv,1,2,2,0.975,1221964,4.69
BasicMotions,TimeMixerPP,100,1,32,8,64,conv,1,2,3,0.975,2378124,9.1
BasicMotions,TimeMixerPP,100,1,32,8,64,conv,1,2,2,0.975,2378124,9.1
BasicMotions,TimeMixerPP,100,1,32,8,32,conv,1,2,3,1.0,1202060,4.62
BasicMotions,TimeMixerPP,100,1,32,8,32,conv,1,2,2,0.975,1202060,4.62
BasicMotions,TimeMixerPP,100,1,32,8,16,conv,1,2,3,0.975,614028,2.38
BasicMotions,TimeMixerPP,100,1,32,8,16,conv,1,2,2,0.975,614028,2.38
BasicMotions,TimeMixerPP,100,1,16,8,64,conv,1,2,3,1.0,1194028,4.59
BasicMotions,TimeMixerPP,100,1,16,8,64,conv,1,2,2,0.975,1194028,4.59
BasicMotions,TimeMixerPP,100,1,16,8,32,conv,1,2,3,0.975,605740,2.34
BasicMotions,TimeMixerPP,100,1,16,8,32,conv,1,2,2,0.975,605740,2.34
BasicMotions,TimeMixerPP,100,1,16,8,16,conv,1,2,3,0.9,311596,1.22
BasicMotions,TimeMixerPP,100,1,16,8,16,conv,1,2,2,0.975,311596,1.22
