data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
Epilepsy,TimeMixerPP,206,3,32,8,64,conv,2,2,2,0.8478260869565217,7100890,27.17
Epilepsy,TimeMixerPP,206,3,32,8,32,conv,2,2,3,0.8913043478260869,3572698,13.72
Epilepsy,TimeMixerPP,206,3,32,8,32,conv,2,2,2,0.9130434782608695,3572698,13.72
Epilepsy,TimeMixerPP,206,3,32,8,16,conv,2,2,3,0.9202898550724637,1808602,6.99
Epilepsy,TimeMixerPP,206,3,32,8,16,conv,2,2,2,0.8695652173913043,1808602,6.99
Epilepsy,TimeMixerPP,206,3,16,8,64,conv,2,2,3,0.9057971014492754,3555466,13.65
Epilepsy,TimeMixerPP,206,3,16,8,64,conv,2,2,2,0.9130434782608695,3555466,13.65
Epilepsy,TimeMixerPP,206,3,16,8,32,conv,2,2,3,0.9130434782608695,1790602,6.92
Epilepsy,TimeMixerPP,206,3,16,8,32,conv,2,2,2,0.8840579710144928,1790602,6.92
Epilepsy,TimeMixerPP,206,3,16,8,16,conv,2,2,3,0.9202898550724637,908170,3.55
Epilepsy,TimeMixerPP,206,3,16,8,16,conv,2,2,2,0.8985507246376812,908170,3.55
Epilepsy,TimeMixerPP,206,2,64,8,64,conv,2,2,3,0.8623188405797102,9488504,36.26
Epilepsy,TimeMixerPP,206,2,64,8,64,conv,2,2,2,0.8913043478260869,9488504,36.26
Epilepsy,TimeMixerPP,206,2,64,8,32,conv,2,2,3,0.8695652173913043,4785272,18.31
Epilepsy,TimeMixerPP,206,2,64,8,32,conv,2,2,2,0.7971014492753623,4785272,18.31
Epilepsy,TimeMixerPP,206,2,64,8,16,conv,2,2,3,0.8333333333333334,2433656,9.34
Epilepsy,TimeMixerPP,206,2,64,8,16,conv,2,2,2,0.8333333333333334,2433656,9.34
Epilepsy,TimeMixerPP,206,2,32,8,64,conv,2,2,3,0.8840579710144928,4746200,18.17
Epilepsy,TimeMixerPP,206,2,32,8,64,conv,2,2,2,0.8478260869565217,4746200,18.17
Epilepsy,TimeMixerPP,206,2,32,8,32,conv,2,2,3,0.8478260869565217,2394072,9.19
Epilepsy,TimeMixerPP,206,2,32,8,32,conv,2,2,2,0.8260869565217391,2394072,9.19
Epilepsy,TimeMixerPP,206,2,32,8,16,conv,2,2,3,0.8478260869565217,1218008,4.71
Epilepsy,TimeMixerPP,206,2,32,8,16,conv,2,2,2,0.8043478260869565,1218008,4.71
Epilepsy,TimeMixerPP,206,2,16,8,64,conv,2,2,3,0.8478260869565217,2378120,9.13
Epilepsy,TimeMixerPP,206,2,16,8,64,conv,2,2,2,0.8695652173913043,2378120,9.13
Epilepsy,TimeMixerPP,206,2,16,8,32,conv,2,2,3,0.8623188405797102,1201544,4.64
Epilepsy,TimeMixerPP,206,2,16,8,32,conv,2,2,2,0.8623188405797102,1201544,4.64
Epilepsy,TimeMixerPP,206,2,16,8,16,conv,2,2,3,0.8695652173913043,613256,2.4
Epilepsy,TimeMixerPP,206,2,16,8,16,conv,2,2,2,0.8260869565217391,613256,2.4
Epilepsy,TimeMixerPP,206,1,64,8,64,conv,2,2,3,0.8840579710144928,4776054,18.25
Epilepsy,TimeMixerPP,206,1,64,8,64,conv,2,2,2,0.8768115942028986,4776054,18.25
Epilepsy,TimeMixerPP,206,1,64,8,32,conv,2,2,3,0.8260869565217391,2424438,9.28
Epilepsy,TimeMixerPP,206,1,64,8,32,conv,2,2,2,0.8115942028985508,2424438,9.28
Epilepsy,TimeMixerPP,206,1,64,8,16,conv,2,2,3,0.8260869565217391,1248630,4.8
Epilepsy,TimeMixerPP,206,1,64,8,16,conv,2,2,2,0.8260869565217391,1248630,4.8
Epilepsy,TimeMixerPP,206,1,32,8,64,conv,2,2,3,0.8695652173913043,2391510,9.16
Epilepsy,TimeMixerPP,206,1,32,8,64,conv,2,2,2,0.8695652173913043,2391510,9.16
Epilepsy,TimeMixerPP,206,1,32,8,32,conv,2,2,3,0.855072463768116,1215446,4.67
Epilepsy,TimeMixerPP,206,1,32,8,32,conv,2,2,2,0.7971014492753623,1215446,4.67
Epilepsy,TimeMixerPP,206,1,32,8,16,conv,2,2,3,0.8623188405797102,627414,2.43
Epilepsy,TimeMixerPP,206,1,32,8,16,conv,2,2,2,0.8260869565217391,627414,2.43
Epilepsy,TimeMixerPP,206,1,16,8,64,conv,2,2,3,0.9130434782608695,1200774,4.61
Epilepsy,TimeMixerPP,206,1,16,8,64,conv,2,2,2,0.9130434782608695,1200774,4.61
Epilepsy,TimeMixerPP,206,1,16,8,32,conv,2,2,3,0.8115942028985508,612486,2.37
Epilepsy,TimeMixerPP,206,1,16,8,32,conv,2,2,2,0.8043478260869565,612486,2.37
Epilepsy,TimeMixerPP,206,1,16,8,16,conv,2,2,3,0.8695652173913043,318342,1.25
Epilepsy,TimeMixerPP,206,1,16,8,16,conv,2,2,2,0.9057971014492754,318342,1.25
Epilepsy,TimeMixerPP,206,4,64,8,64,conv,1,2,3,0.9057971014492754,18943354,72.38
Epilepsy,TimeMixerPP,206,4,64,8,64,conv,1,2,2,0.9057971014492754,18943354,72.38
Epilepsy,TimeMixerPP,206,4,64,8,32,conv,1,2,3,0.8188405797101449,9536890,36.49
Epilepsy,TimeMixerPP,206,4,64,8,32,conv,1,2,2,0.8115942028985508,9536890,36.49
Epilepsy,TimeMixerPP,206,4,64,8,16,conv,1,2,3,0.8695652173913043,4833658,18.55
Epilepsy,TimeMixerPP,206,4,64,8,16,conv,1,2,2,0.8478260869565217,4833658,18.55
Epilepsy,TimeMixerPP,206,4,32,8,64,conv,1,2,3,0.8840579710144928,9485530,36.3
Epilepsy,TimeMixerPP,206,4,32,8,64,conv,1,2,2,0.9130434782608695,9485530,36.3
Epilepsy,TimeMixerPP,206,4,32,8,32,conv,1,2,3,0.8913043478260869,4781274,18.35
Epilepsy,TimeMixerPP,206,4,32,8,32,conv,1,2,2,0.8985507246376812,4781274,18.35
Epilepsy,TimeMixerPP,206,4,32,8,16,conv,1,2,3,0.8913043478260869,2429146,9.38
Epilepsy,TimeMixerPP,206,4,32,8,16,conv,1,2,2,0.8913043478260869,2429146,9.38
Epilepsy,TimeMixerPP,206,4,16,8,64,conv,1,2,3,0.9202898550724637,4762762,18.28
Epilepsy,TimeMixerPP,206,4,16,8,64,conv,1,2,2,0.9202898550724637,4762762,18.28
Epilepsy,TimeMixerPP,206,4,16,8,32,conv,1,2,3,0.9130434782608695,2409610,9.3
Epilepsy,TimeMixerPP,206,4,16,8,32,conv,1,2,2,0.9057971014492754,2409610,9.3
Epilepsy,TimeMixerPP,206,4,16,8,16,conv,1,2,3,0.8478260869565217,1233034,4.82
Epilepsy,TimeMixerPP,206,4,16,8,16,conv,1,2,2,0.8333333333333334,1233034,4.82
Epilepsy,TimeMixerPP,206,3,64,8,64,conv,1,2,3,0.8623188405797102,14230904,54.37
Epilepsy,TimeMixerPP,206,3,64,8,64,conv,1,2,2,0.8985507246376812,14230904,54.37
Epilepsy,TimeMixerPP,206,3,64,8,32,conv,1,2,3,0.855072463768116,7176056,27.46
Epilepsy,TimeMixerPP,206,3,64,8,32,conv,1,2,2,0.8405797101449275,7176056,27.46
Epilepsy,TimeMixerPP,206,3,64,8,16,conv,1,2,3,0.8478260869565217,3648632,14.0
Epilepsy,TimeMixerPP,206,3,64,8,16,conv,1,2,2,0.8478260869565217,3648632,14.0
Epilepsy,TimeMixerPP,206,3,32,8,64,conv,1,2,3,0.8840579710144928,7130840,27.29
Epilepsy,TimeMixerPP,206,3,32,8,64,conv,1,2,2,0.8840579710144928,7130840,27.29
Epilepsy,TimeMixerPP,206,3,32,8,32,conv,1,2,3,0.8913043478260869,3602648,13.83
Epilepsy,TimeMixerPP,206,3,32,8,32,conv,1,2,2,0.9057971014492754,3602648,13.83
Epilepsy,TimeMixerPP,206,3,32,8,16,conv,1,2,3,0.8623188405797102,1838552,7.1
Epilepsy,TimeMixerPP,206,3,32,8,16,conv,1,2,2,0.8695652173913043,1838552,7.1
Epilepsy,TimeMixerPP,206,3,16,8,64,conv,1,2,3,0.927536231884058,3585416,13.76
Epilepsy,TimeMixerPP,206,3,16,8,64,conv,1,2,2,0.9130434782608695,3585416,13.76
Epilepsy,TimeMixerPP,206,3,16,8,32,conv,1,2,3,0.8913043478260869,1820552,7.03
Epilepsy,TimeMixerPP,206,3,16,8,32,conv,1,2,2,0.8985507246376812,1820552,7.03
Epilepsy,TimeMixerPP,206,3,16,8,16,conv,1,2,3,0.9057971014492754,938120,3.66
Epilepsy,TimeMixerPP,206,3,16,8,16,conv,1,2,2,0.9057971014492754,938120,3.66
Epilepsy,TimeMixerPP,206,2,64,8,64,conv,1,2,3,0.9057971014492754,9518454,36.37
Epilepsy,TimeMixerPP,206,2,64,8,64,conv,1,2,2,0.9057971014492754,9518454,36.37
Epilepsy,TimeMixerPP,206,2,64,8,32,conv,1,2,3,0.8985507246376812,4815222,18.43
Epilepsy,TimeMixerPP,206,2,64,8,32,conv,1,2,2,0.9057971014492754,4815222,18.43
Epilepsy,TimeMixerPP,206,2,64,8,16,conv,1,2,3,0.8333333333333334,2463606,9.46
Epilepsy,TimeMixerPP,206,2,64,8,16,conv,1,2,2,0.8333333333333334,2463606,9.46
Epilepsy,TimeMixerPP,206,2,32,8,64,conv,1,2,3,0.9202898550724637,4776150,18.28
Epilepsy,TimeMixerPP,206,2,32,8,64,conv,1,2,2,0.8405797101449275,4776150,18.28
Epilepsy,TimeMixerPP,206,2,32,8,32,conv,1,2,3,0.8913043478260869,2424022,9.31
Epilepsy,TimeMixerPP,206,2,32,8,32,conv,1,2,2,0.9130434782608695,2424022,9.31
Epilepsy,TimeMixerPP,206,2,32,8,16,conv,1,2,3,0.8405797101449275,1247958,4.82
Epilepsy,TimeMixerPP,206,2,32,8,16,conv,1,2,2,0.8260869565217391,1247958,4.82
Epilepsy,TimeMixerPP,206,2,16,8,64,conv,1,2,3,0.8260869565217391,2408070,9.25
Epilepsy,TimeMixerPP,206,2,16,8,64,conv,1,2,2,0.8478260869565217,2408070,9.25
Epilepsy,TimeMixerPP,206,2,16,8,32,conv,1,2,3,0.855072463768116,1231494,4.76
Epilepsy,TimeMixerPP,206,2,16,8,32,conv,1,2,2,0.8768115942028986,1231494,4.76
Epilepsy,TimeMixerPP,206,2,16,8,16,conv,1,2,3,0.8768115942028986,643206,2.51
Epilepsy,TimeMixerPP,206,2,16,8,16,conv,1,2,2,0.8695652173913043,643206,2.51
Epilepsy,TimeMixerPP,206,1,64,8,64,conv,1,2,3,0.8405797101449275,4806004,18.37
Epilepsy,TimeMixerPP,206,1,64,8,64,conv,1,2,2,0.8333333333333334,4806004,18.37
Epilepsy,TimeMixerPP,206,1,64,8,32,conv,1,2,3,0.8913043478260869,2454388,9.4
Epilepsy,TimeMixerPP,206,1,64,8,32,conv,1,2,2,0.8913043478260869,2454388,9.4
Epilepsy,TimeMixerPP,206,1,64,8,16,conv,1,2,3,0.8405797101449275,1278580,4.91
Epilepsy,TimeMixerPP,206,1,64,8,16,conv,1,2,2,0.8043478260869565,1278580,4.91
Epilepsy,TimeMixerPP,206,1,32,8,64,conv,1,2,3,0.8695652173913043,2421460,9.27
Epilepsy,TimeMixerPP,206,1,32,8,64,conv,1,2,2,0.8478260869565217,2421460,9.27
Epilepsy,TimeMixerPP,206,1,32,8,32,conv,1,2,3,0.8115942028985508,1245396,4.78
Epilepsy,TimeMixerPP,206,1,32,8,32,conv,1,2,2,0.8260869565217391,1245396,4.78
Epilepsy,TimeMixerPP,206,1,32,8,16,conv,1,2,3,0.8115942028985508,657364,2.54
Epilepsy,TimeMixerPP,206,1,32,8,16,conv,1,2,2,0.8405797101449275,657364,2.54
Epilepsy,TimeMixerPP,206,1,16,8,64,conv,1,2,3,0.8478260869565217,1230724,4.73
Epilepsy,TimeMixerPP,206,1,16,8,64,conv,1,2,2,0.855072463768116,1230724,4.73
Epilepsy,TimeMixerPP,206,1,16,8,32,conv,1,2,3,0.855072463768116,642436,2.48
Epilepsy,TimeMixerPP,206,1,16,8,32,conv,1,2,2,0.8333333333333334,642436,2.48
Epilepsy,TimeMixerPP,206,1,16,8,16,conv,1,2,3,0.8260869565217391,348292,1.36
Epilepsy,TimeMixerPP,206,1,16,8,16,conv,1,2,2,0.8043478260869565,348292,1.36
