data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
BasicMotions,FEDformer,100,128,8,2,1,1024,2,0.6,1444228,10.42
BasicMotions,FEDformer,100,128,8,2,1,1024,1,0.25,1444228,10.42
BasicMotions,FEDformer,100,128,8,2,1,512,50,0.95,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,40,0.925,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,30,0.95,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,20,0.85,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,10,0.825,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,5,0.825,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,3,0.675,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,2,0.6,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,512,1,0.25,1051012,8.92
BasicMotions,FEDformer,100,128,8,2,1,256,50,0.95,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,40,0.925,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,30,0.925,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,20,0.825,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,10,0.9,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,5,0.8,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,3,0.625,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,2,0.65,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,256,1,0.25,854404,8.17
BasicMotions,FEDformer,100,128,8,2,1,128,50,0.95,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,40,0.95,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,30,0.95,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,20,0.85,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,10,0.825,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,5,0.775,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,3,0.675,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,2,0.65,756100,7.79
BasicMotions,FEDformer,100,128,8,2,1,128,1,0.25,756100,7.79
BasicMotions,FEDformer,100,64,8,2,1,2048,50,0.925,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,40,0.925,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,30,0.925,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,20,0.825,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,10,0.825,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,5,0.825,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,3,0.475,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,2,0.475,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,2048,1,0.25,965828,6.15
BasicMotions,FEDformer,100,64,8,2,1,1024,50,0.925,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,40,0.95,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,30,0.925,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,20,0.875,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,10,0.825,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,5,0.8,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,3,0.3,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,2,0.525,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,1024,1,0.25,572612,4.65
BasicMotions,FEDformer,100,64,8,2,1,512,50,0.9,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,40,0.9,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,30,0.925,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,20,0.875,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,10,0.875,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,5,0.775,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,3,0.4,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,2,0.625,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,512,1,0.25,376004,3.9
BasicMotions,FEDformer,100,64,8,2,1,256,50,0.925,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,40,0.95,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,30,0.925,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,20,0.875,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,10,0.85,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,5,0.7,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,3,0.325,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,2,0.6,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,256,1,0.25,277700,3.52
BasicMotions,FEDformer,100,64,8,2,1,128,50,0.925,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,40,0.95,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,30,0.95,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,20,0.85,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,10,0.85,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,5,0.775,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,3,0.35,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,2,0.5,228548,3.34
BasicMotions,FEDformer,100,64,8,2,1,128,1,0.25,228548,3.34
BasicMotions,FEDformer,100,32,8,2,1,2048,50,0.925,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,40,0.925,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,30,0.95,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,20,0.875,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,10,0.85,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,5,0.8,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,3,0.375,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,2,0.625,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,2048,1,0.25,445540,2.94
BasicMotions,FEDformer,100,32,8,2,1,1024,50,0.95,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,40,0.95,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,30,0.95,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,20,0.9,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,10,0.875,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,5,0.8,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,3,0.625,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,2,0.775,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,1024,1,0.25,248932,2.19
BasicMotions,FEDformer,100,32,8,2,1,512,50,0.95,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,40,0.9,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,30,0.95,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,20,0.825,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,10,0.8,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,5,0.775,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,3,0.45,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,2,0.525,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,512,1,0.25,150628,1.82
BasicMotions,FEDformer,100,32,8,2,1,256,50,0.925,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,40,0.9,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,30,0.925,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,20,0.875,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,10,0.825,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,5,0.775,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,3,0.45,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,2,0.75,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,256,1,0.25,101476,1.63
BasicMotions,FEDformer,100,32,8,2,1,128,50,0.925,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,40,0.925,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,30,0.875,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,20,0.85,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,10,0.8,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,5,0.775,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,3,0.55,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,2,0.65,76900,1.54
BasicMotions,FEDformer,100,32,8,2,1,128,1,0.25,76900,1.54
