data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
DuckDuckGeese,GPT4TS,270,3,768,768,25,7,0.62,99780869,395.3
DuckDuckGeese,GPT4TS,270,3,768,768,25,13,0.5,99689477,394.95
DuckDuckGeese,GPT4TS,270,3,768,768,25,25,0.52,99641093,394.77
DuckDuckGeese,GPT4TS,270,3,768,768,27,7,0.52,105973253,418.92
DuckDuckGeese,GPT4TS,270,3,768,768,27,14,0.54,105881861,418.57
DuckDuckGeese,GPT4TS,270,3,768,768,27,27,0.5,105838853,418.41
DuckDuckGeese,GPT4TS,270,3,768,768,30,8,0.54,115248389,454.3
DuckDuckGeese,GPT4TS,270,3,768,768,30,15,0.52,115173125,454.02
DuckDuckGeese,GPT4TS,270,3,768,768,30,30,0.56,115130117,453.85
DuckDuckGeese,GPT4TS,270,3,768,768,34,9,0.54,127622405,501.51
DuckDuckGeese,GPT4TS,270,3,768,768,34,17,0.54,127552517,501.24
DuckDuckGeese,GPT4TS,270,3,768,768,34,34,0.52,127514885,501.1
DuckDuckGeese,GPT4TS,270,3,768,768,39,10,0.52,143100677,560.55
DuckDuckGeese,GPT4TS,270,3,768,768,39,20,0.56,143036165,560.31
DuckDuckGeese,GPT4TS,270,3,768,768,39,39,0.52,143003909,560.18
DuckDuckGeese,GPT4TS,270,3,768,768,45,12,0.54,161667077,631.38
DuckDuckGeese,GPT4TS,270,3,768,768,45,23,0.48,161618693,631.19
DuckDuckGeese,GPT4TS,270,3,768,768,45,45,0.54,161597189,631.11
DuckDuckGeese,GPT4TS,270,3,768,768,54,14,0.5,189540869,737.71
DuckDuckGeese,GPT4TS,270,3,768,768,54,27,0.54,189503237,737.56
DuckDuckGeese,GPT4TS,270,3,768,768,54,54,0.48,189481733,737.48
