data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
DuckDuckGeese,PatchTST,270,1,128,16,128,21,11,0.22,20761733,81.65
DuckDuckGeese,PatchTST,270,1,128,16,128,27,14,0.24,16458501,65.24
DuckDuckGeese,PatchTST,270,1,128,16,128,41,21,0.28,10434693,42.26
DuckDuckGeese,PatchTST,270,1,128,16,128,54,27,0.24,8714757,35.7
DuckDuckGeese,PatchTST,270,1,128,16,128,68,34,0.28,6134149,25.85
DuckDuckGeese,PatchTST,270,1,128,16,64,7,4,0.26,57757893,222.78
DuckDuckGeese,PatchTST,270,1,128,16,64,14,7,0.26,32795589,127.56
DuckDuckGeese,PatchTST,270,1,128,16,64,21,11,0.22,20745285,81.59
DuckDuckGeese,PatchTST,270,1,128,16,64,27,14,0.24,16442053,65.17
DuckDuckGeese,PatchTST,270,1,128,16,64,41,21,0.24,10418245,42.19
DuckDuckGeese,PatchTST,270,1,128,16,64,54,27,0.24,8698309,35.63
DuckDuckGeese,PatchTST,270,1,128,16,64,68,34,0.24,6117701,25.79
DuckDuckGeese,PatchTST,270,1,64,16,256,7,4,0.22,28887365,111.43
DuckDuckGeese,PatchTST,270,1,64,16,256,14,7,0.24,16406213,63.82
DuckDuckGeese,PatchTST,270,1,64,16,256,21,11,0.3,10381061,40.83
DuckDuckGeese,PatchTST,270,1,64,16,256,27,14,0.24,8229445,32.62
DuckDuckGeese,PatchTST,270,1,64,16,256,41,21,0.26,5217541,21.13
DuckDuckGeese,PatchTST,270,1,64,16,256,54,27,0.22,4357573,17.85
DuckDuckGeese,PatchTST,270,1,64,16,256,68,34,0.26,3067269,12.93
DuckDuckGeese,PatchTST,270,1,64,16,128,7,4,0.28,28870853,111.36
DuckDuckGeese,PatchTST,270,1,64,16,128,14,7,0.24,16389701,63.75
DuckDuckGeese,PatchTST,270,1,64,16,128,21,11,0.22,10364549,40.77
DuckDuckGeese,PatchTST,270,1,64,16,128,27,14,0.22,8212933,32.56
DuckDuckGeese,PatchTST,270,1,64,16,128,41,21,0.3,5201029,21.07
DuckDuckGeese,PatchTST,270,1,64,16,128,54,27,0.2,4341061,17.79
DuckDuckGeese,PatchTST,270,1,64,16,128,68,34,0.22,3050757,12.87
DuckDuckGeese,PatchTST,270,1,64,16,64,7,4,0.28,28862597,111.33
DuckDuckGeese,PatchTST,270,1,64,16,64,14,7,0.24,16381445,63.72
DuckDuckGeese,PatchTST,270,1,64,16,64,21,11,0.22,10356293,40.74
DuckDuckGeese,PatchTST,270,1,64,16,64,27,14,0.2,8204677,32.53
DuckDuckGeese,PatchTST,270,1,64,16,64,41,21,0.22,5192773,21.04
DuckDuckGeese,PatchTST,270,1,64,16,64,54,27,0.26,4332805,17.76
DuckDuckGeese,PatchTST,270,1,64,16,64,68,34,0.2,3042501,12.84
DuckDuckGeese,PatchTST,270,1,32,4,256,7,4,0.24,14439717,55.7
DuckDuckGeese,PatchTST,270,1,32,4,256,14,7,0.24,8199141,31.9
DuckDuckGeese,PatchTST,270,1,32,4,256,21,11,0.34,5186565,20.41
DuckDuckGeese,PatchTST,270,1,32,4,256,27,14,0.2,4110757,16.3
DuckDuckGeese,PatchTST,270,1,32,4,256,41,21,0.22,2604805,10.56
DuckDuckGeese,PatchTST,270,1,32,4,256,54,27,0.26,2174821,8.92
DuckDuckGeese,PatchTST,270,1,32,4,256,68,34,0.24,1529669,6.46
DuckDuckGeese,PatchTST,270,1,32,4,128,7,4,0.24,14431397,55.67
DuckDuckGeese,PatchTST,270,1,32,4,128,14,7,0.24,8190821,31.87
DuckDuckGeese,PatchTST,270,1,32,4,128,21,11,0.28,5178245,20.37
DuckDuckGeese,PatchTST,270,1,32,4,128,27,14,0.24,4102437,16.27
DuckDuckGeese,PatchTST,270,1,32,4,128,41,21,0.26,2596485,10.52
DuckDuckGeese,PatchTST,270,1,32,4,128,54,27,0.26,2166501,8.88
DuckDuckGeese,PatchTST,270,1,32,4,128,68,34,0.36,1521349,6.42
DuckDuckGeese,PatchTST,270,1,32,4,64,7,4,0.24,14427237,55.66
DuckDuckGeese,PatchTST,270,1,32,4,64,14,7,0.26,8186661,31.85
DuckDuckGeese,PatchTST,270,1,32,4,64,21,11,0.22,5174085,20.36
DuckDuckGeese,PatchTST,270,1,32,4,64,27,14,0.2,4098277,16.25
DuckDuckGeese,PatchTST,270,1,32,4,64,41,21,0.22,2592325,10.51
DuckDuckGeese,PatchTST,270,1,32,4,64,54,27,0.24,2162341,8.87
DuckDuckGeese,PatchTST,270,1,32,4,64,68,34,0.18,1517189,6.41
DuckDuckGeese,PatchTST,270,1,16,4,256,7,4,0.24,7218965,27.85
DuckDuckGeese,PatchTST,270,1,16,4,256,14,7,0.26,4098677,15.95
DuckDuckGeese,PatchTST,270,1,16,4,256,21,11,0.24,2592389,10.2
DuckDuckGeese,PatchTST,270,1,16,4,256,27,14,0.2,2054485,8.15
DuckDuckGeese,PatchTST,270,1,16,4,256,41,21,0.26,1301509,5.28
DuckDuckGeese,PatchTST,270,1,16,4,256,54,27,0.24,1086517,4.46
