model,dnn_type,dataset,lambda_reg,lambda_div,epsilon,num_shapelet,gating_value,pos_weight,beta_schedule,lr,train_epochs,seed,test_accuracy,epoch_stop,eta_mean,eta_std,eta_count,shapelet_score,w_sum_10,w_mean_10,w_sum_5,w_mean_5,w_sum_1,w_mean_1,w_max,w_gini_clip,w_gini_abs
InterpGN,FCN,Libras,0.1,0.0,1.0,5,1.0,False,constant,0.005,500,1234,0.9555555555555556,229,0.4629578590393066,0.1886907815933227,0.0,0.1168196946382522,119.0,0.1322222203016281,359.0,0.398888885974884,719.0,0.7988888621330261,2.0840165615081787,0.7291765990678634,0.4727918644959359
InterpGN,FCN,Libras,0.0,0.1,1.0,5,1.0,False,constant,0.005,500,1234,0.9722222222222222,202,0.4284514486789703,0.1753192245960235,0.0,0.1173284947872161,102.0,0.1133333370089531,352.0,0.3911111056804657,741.0,0.8233333230018616,1.8542712926864624,0.716358533556231,0.4517513398395257
InterpGN,FCN,Libras,0.1,0.1,1.0,5,1.0,False,constant,0.005,500,1234,0.9666666666666668,153,0.3099188804626465,0.1315677762031555,0.0,0.0918654054403305,47.0,0.0522222220897674,270.0,0.3000000119209289,700.0,0.7777777910232544,1.495054006576538,0.7196624322572532,0.460007037484219
InterpGN,FCN,Libras,0.1,0.1,1.0,5,1.0,False,cosine,0.005,500,1234,0.9666666666666668,180,0.3687031269073486,0.1586849093437194,0.0,0.1021550521254539,68.0,0.0755555555224418,308.0,0.3422222137451172,705.0,0.7833333611488342,1.6540275812149048,0.7237367412628409,0.463764913528446
InterpGN,FCN,Libras,0.1,0.1,2.0,5,1.0,False,constant,0.005,500,1234,0.9611111111111112,127,0.5088794231414795,0.1966681182384491,0.0,0.0703784301877021,135.0,0.1500000059604644,391.0,0.4344444572925567,754.0,0.8377777934074402,2.114310503005981,0.7497256046939748,0.4400910583640362
InterpGN,FCN,Libras,0.1,0.1,5.0,5,1.0,False,constant,0.005,500,1234,0.9666666666666668,118,0.1647877097129821,0.0850182622671127,0.0,0.010976517572999,78.0,0.0866666659712791,155.0,0.172222226858139,233.0,0.2588889002799988,2.5244479179382324,0.9232971801342712,0.8288554736130753
InterpGN,FCN,Libras,0.1,0.1,10.0,5,1.0,False,constant,0.005,500,1234,0.9555555555555556,169,0.117886371910572,0.0974356904625892,0.0,0.0076372940093278,98.0,0.1088888868689537,128.0,0.1422222256660461,143.0,0.158888891339302,3.43423843383789,0.9646111998715856,0.8857750834111621
InterpGN,FCN,Libras,0.1,0.1,0.5,5,1.0,False,constant,0.005,500,1234,0.9555555555555556,174,0.0570528097450733,0.0230646133422851,0.0,0.1239819973707199,14.0,0.0155555559322237,104.0,0.1155555546283721,616.0,0.6844444274902344,1.3741179704666138,0.718650178326811,0.4730451749166058
InterpGN,FCN,Libras,0.5,0.1,1.0,5,1.0,False,constant,0.005,500,1234,0.9611111111111112,128,0.2079257369041443,0.0899116024374961,0.0,0.0698859021067619,16.0,0.0177777782082557,180.0,0.2000000029802322,614.0,0.6822222471237183,1.3006829023361206,0.7381842203799842,0.494197619393928
InterpGN,FCN,Libras,1.0,0.1,1.0,5,1.0,False,constant,0.005,500,1234,0.9722222222222222,180,0.3186956644058227,0.1445982903242111,0.0,0.0744419768452644,50.0,0.0555555559694767,244.0,0.2711111009120941,544.0,0.6044444441795349,1.6386603116989136,0.7886714504072925,0.576306164728081
InterpGN,FCN,Libras,10.0,0.1,1.0,5,1.0,False,constant,0.005,500,1234,0.9555555555555556,128,0.0092884171754121,0.0060078287497162,0.0,0.00436482578516,1.0,0.0011111111380159,11.0,0.0122222220525145,44.0,0.0488888882100582,1.0802277326583862,0.932186218101285,0.9010837091445222
InterpGN,FCN,Libras,5.0,0.1,1.0,5,1.0,False,constant,0.005,500,1234,0.9611111111111112,173,0.1128408834338188,0.0757942944765091,0.0,0.0260330326855182,18.0,0.0199999995529651,79.0,0.0877777785062789,223.0,0.2477777749300003,1.8349446058273315,0.9030621684694732,0.8143926944296738
InterpGN,FCN,Libras,0.1,1.0,1.0,5,1.0,False,constant,0.005,500,1234,0.9611111111111112,207,0.4312348663806915,0.1772105693817138,0.0,0.1284253299236297,111.0,0.1233333349227905,348.0,0.3866666555404663,713.0,0.7922222018241882,1.8963292837142944,0.7384619034527091,0.4713812034496776
InterpGN,FCN,Libras,0.1,10.0,1.0,5,1.0,False,constant,0.005,500,1234,0.9666666666666668,127,0.2021622061729431,0.094667837023735,0.0,0.102250836789608,18.0,0.0199999995529651,225.0,0.25,649.0,0.7211111187934875,1.355881690979004,0.7384719524310073,0.4724077322378204
InterpGN,FCN,Libras,0.1,100.0,1.0,5,1.0,False,constant,0.005,500,1234,0.9611111111111112,228,0.3854487836360931,0.174651026725769,0.0,0.1969707310199737,164.0,0.1822222173213958,366.0,0.4066666662693023,701.0,0.7788888812065125,2.50598692893982,0.7735795175101646,0.5128193788983607
InterpGN,FCN,Libras,0.1,0.0,1.0,10,1.0,False,constant,0.005,500,2023,0.9666666666666668,262,0.6011483669281006,0.217419758439064,0.0,0.0981599241495132,106.0,0.0588888898491859,500.0,0.2777777910232544,1404.0,0.7799999713897705,1.8743759393692017,0.731798526663055,0.4658668884923047
InterpGN,FCN,Libras,0.0,0.1,1.0,10,1.0,False,constant,0.005,500,2023,0.9722222222222222,261,0.6092338562011719,0.2196641117334365,0.0,0.1072271093726158,106.0,0.0588888898491859,523.0,0.2905555665493011,1479.0,0.8216666579246521,1.8771791458129885,0.7217975911035093,0.442060766184966
InterpGN,FCN,Libras,0.1,0.1,1.0,10,1.0,False,constant,0.005,500,2023,0.9611111111111112,146,0.409093976020813,0.1786347478628158,0.0,0.0700939744710922,15.0,0.0083333337679505,263.0,0.1461111158132553,1289.0,0.7161111235618591,1.2757247686386108,0.7236699278395274,0.4552764609667319
InterpGN,FCN,Libras,0.1,0.1,1.0,10,1.0,False,cosine,0.005,500,2023,0.9777777777777776,146,0.4016284942626953,0.176384150981903,0.0,0.0693947225809097,13.0,0.0072222221642732,256.0,0.1422222256660461,1279.0,0.7105555534362793,1.2638992071151731,0.7237707854425101,0.455379323179244
InterpGN,FCN,Libras,0.1,0.1,2.0,10,1.0,False,constant,0.005,500,2023,0.9611111111111112,152,0.7035953402519226,0.222008541226387,0.0,0.0630479604005813,168.0,0.0933333337306976,607.0,0.3372222185134887,1440.0,0.800000011920929,2.09133529663086,0.7650592761001004,0.4644797668547933
InterpGN,FCN,Libras,0.1,0.1,5.0,10,1.0,False,constant,0.005,500,2023,0.9555555555555556,147,0.4005297720432281,0.1649583429098129,0.0,0.0114689348265528,193.0,0.1072222217917442,327.0,0.1816666722297668,454.0,0.2522222101688385,3.206653594970703,0.9427808397865788,0.8354423372662609
InterpGN,FCN,Libras,0.1,0.1,10.0,10,1.0,False,constant,0.005,500,2023,0.9555555555555556,95,0.0683607831597328,0.067127801477909,0.0,0.0030998522415757,58.0,0.0322222225368022,148.0,0.0822222232818603,231.0,0.1283333301544189,1.8015556335449217,0.9705687152406142,0.906115935239612
InterpGN,FCN,Libras,0.1,0.1,0.5,10,1.0,False,constant,0.005,500,2023,0.95,203,0.1872664093971252,0.0934922993183136,0.0,0.1209739744663238,12.0,0.0066666668280959,202.0,0.1122222244739532,1214.0,0.6744444370269775,1.234023094177246,0.7266435943659039,0.4755885446259836
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.5,False,constant,0.005,500,2023,0.9611111111111112,0,0.487968236207962,0.3012524247169494,0.2444444447755813,0.0700939744710922,15.0,0.0083333337679505,263.0,0.1461111158132553,1289.0,0.7161111235618591,1.2757247686386108,0.7236699278395274,0.4552764609667319
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.6,False,constant,0.005,500,2023,0.9611111111111112,0,0.4512555003166199,0.2605730295181274,0.1611111164093017,0.0700939744710922,15.0,0.0083333337679505,263.0,0.1461111158132553,1289.0,0.7161111235618591,1.2757247686386108,0.7236699278395274,0.4552764609667319
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.7,False,constant,0.005,500,2023,0.9611111111111112,0,0.4296986162662506,0.2265651077032089,0.1000000014901161,0.0700939744710922,15.0,0.0083333337679505,263.0,0.1461111158132553,1289.0,0.7161111235618591,1.2757247686386108,0.7236699278395274,0.4552764609667319
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.8,False,constant,0.005,500,2023,0.9611111111111112,0,0.4157337546348572,0.1966945528984069,0.0444444455206394,0.0700939744710922,15.0,0.0083333337679505,263.0,0.1461111158132553,1289.0,0.7161111235618591,1.2757247686386108,0.7236699278395274,0.4552764609667319
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.9,False,constant,0.005,500,2023,0.9611111111111112,0,0.4095530211925506,0.1800488531589508,0.0055555556900799,0.0700939744710922,15.0,0.0083333337679505,263.0,0.1461111158132553,1289.0,0.7161111235618591,1.2757247686386108,0.7236699278395274,0.4552764609667319
InterpGN,FCN,Libras,0.5,0.1,1.0,10,1.0,False,constant,0.005,500,2023,0.9555555555555556,93,0.1650789976119995,0.0793956741690635,0.0,0.0423107109963893,0.0,0.0,46.0,0.0255555547773838,992.0,0.551111102104187,0.8654482364654541,0.727565611813148,0.4724431596357822
InterpGN,FCN,Libras,1.0,0.1,1.0,10,1.0,False,constant,0.005,500,2023,0.9666666666666668,147,0.3761622011661529,0.1697047054767608,0.0,0.0567162297666072,12.0,0.0066666668280959,215.0,0.1194444447755813,1076.0,0.597777783870697,1.2367833852767944,0.76551322975357,0.5349958891878022
InterpGN,FCN,Libras,10.0,0.1,1.0,10,1.0,False,constant,0.005,500,2023,0.9444444444444444,163,0.1458950936794281,0.0930757522583007,0.0,0.0146013358607888,14.0,0.0077777779661118,84.0,0.0466666668653488,285.0,0.1583333313465118,1.3487945795059204,0.9303727914013492,0.8696816897163148
InterpGN,FCN,Libras,5.0,0.1,1.0,10,1.0,False,constant,0.005,500,2023,0.9555555555555556,189,0.2854379415512085,0.1387269645929336,0.0,0.0292492937296628,23.0,0.0127777773886919,146.0,0.0811111107468605,509.0,0.2827777862548828,1.4165592193603516,0.8848869501769471,0.7884707708210653
InterpGN,FCN,Libras,0.1,1.0,1.0,10,1.0,False,constant,0.005,500,2023,0.9666666666666668,326,0.6520623564720154,0.2268038690090179,0.0,0.1360448896884918,162.0,0.0900000035762786,625.0,0.3472222089767456,1436.0,0.7977777719497681,2.226552248001098,0.741146534372456,0.466310023847977
InterpGN,FCN,Libras,0.1,10.0,1.0,10,1.0,False,constant,0.005,500,2023,0.9555555555555556,147,0.3920781016349792,0.1706738173961639,0.0,0.097496822476387,22.0,0.0122222220525145,306.0,0.1700000017881393,1293.0,0.7183333039283752,1.349095106124878,0.7443199131353971,0.4645929126165122
InterpGN,FCN,Libras,0.1,100.0,1.0,10,1.0,False,constant,0.005,500,2023,0.9666666666666668,186,0.4244981408119201,0.1746784299612045,0.0,0.1433425843715667,86.0,0.0477777794003486,428.0,0.2377777844667434,1337.0,0.7427777647972107,1.8222215175628664,0.7660164408723484,0.4881766014970881
InterpGN,FCN,Libras,0.1,0.0,1.0,5,1.0,False,constant,0.005,500,2023,0.95,108,0.1385914981365203,0.071208581328392,0.0,0.0638344213366508,7.0,0.0077777779661118,129.0,0.1433333307504654,639.0,0.7099999785423279,1.2628270387649536,0.7260256153310599,0.4614964484916594
InterpGN,FCN,Libras,0.0,0.1,1.0,5,1.0,False,constant,0.005,500,2023,0.9611111111111112,190,0.407235324382782,0.1828259080648422,0.0,0.1144570708274841,100.0,0.1111111119389534,325.0,0.3611111044883728,747.0,0.8299999833106995,1.998994827270508,0.7281787494393962,0.4492436066890813
InterpGN,FCN,Libras,0.1,0.1,1.0,5,1.0,False,constant,0.005,500,2023,0.9666666666666668,108,0.1387697458267212,0.0726279690861702,0.0,0.0660727024078369,7.0,0.0077777779661118,129.0,0.1433333307504654,644.0,0.7155555486679077,1.261637806892395,0.7248406954901884,0.4570829664434728
InterpGN,FCN,Libras,0.1,0.1,1.0,5,1.0,False,cosine,0.005,500,2023,0.9611111111111112,215,0.425452172756195,0.1866812855005264,0.0,0.1157362535595893,106.0,0.1177777796983718,333.0,0.3700000047683716,733.0,0.8144444227218628,2.024898052215576,0.7379213503003419,0.4655270298412872
InterpGN,FCN,Libras,0.1,0.1,2.0,5,1.0,False,constant,0.005,500,2023,0.9666666666666668,108,0.4529304802417755,0.1833997368812561,0.0,0.0627768114209175,122.0,0.135555550456047,368.0,0.4088888764381408,776.0,0.8622221946716309,1.770230412483215,0.7529391249239763,0.4233699274579552
InterpGN,FCN,Libras,0.1,0.1,5.0,5,1.0,False,constant,0.005,500,2023,0.9611111111111112,191,0.2463941574096679,0.1225945502519607,0.0,0.01671052724123,139.0,0.1544444411993026,183.0,0.2033333331346511,223.0,0.2477777749300003,4.774549961090088,0.9470725397221575,0.8391794928668398
InterpGN,FCN,Libras,0.1,0.1,10.0,5,1.0,False,constant,0.005,500,2023,0.9611111111111112,148,0.044616550207138,0.0452923849225044,0.0,0.0033632984850555,56.0,0.0622222237288951,68.0,0.0755555555224418,74.0,0.0822222232818603,2.96411657333374,0.9465297179183466,0.9324800979874218
InterpGN,FCN,Libras,0.1,0.1,0.5,5,1.0,False,constant,0.005,500,2023,0.9444444444444444,87,0.0012955374550074,0.0005790757131762,0.0,0.0321620963513851,0.0,0.0,0.0,0.0,281.0,0.3122222125530243,0.4039174020290375,0.7109143985594913,0.3950292151275911
InterpGN,FCN,Libras,0.5,0.1,1.0,5,1.0,False,constant,0.005,500,2023,0.9611111111111112,232,0.4328072369098663,0.191482812166214,0.0,0.1019135639071464,110.0,0.1222222223877906,298.0,0.3311111032962799,635.0,0.7055555582046509,2.1247036457061768,0.7789946793285917,0.5452165800295373
InterpGN,FCN,Libras,1.0,0.1,1.0,5,1.0,False,constant,0.005,500,2023,0.9666666666666668,107,0.1148599758744239,0.060191873461008,0.0,0.0501536019146442,4.0,0.0044444445520639,96.0,0.1066666692495346,515.0,0.5722222328186035,1.232306957244873,0.7653033944267101,0.5400593695161284
InterpGN,FCN,Libras,10.0,0.1,1.0,5,1.0,False,constant,0.005,500,2023,0.9444444444444444,160,0.0090548489242792,0.0092299859970808,0.0,0.0053615919314324,4.0,0.0044444445520639,13.0,0.0144444443285465,39.0,0.0433333329856395,1.753031849861145,0.900738903444306,0.8885908065495393
InterpGN,FCN,Libras,5.0,0.1,1.0,5,1.0,False,constant,0.005,500,2023,0.9555555555555556,162,0.1082976683974266,0.0639472007751464,0.0,0.0263355989009141,18.0,0.0199999995529651,83.0,0.0922222211956977,206.0,0.2288888841867447,1.6702669858932495,0.9176143479478168,0.8331904967988593
InterpGN,FCN,Libras,0.1,1.0,1.0,5,1.0,False,constant,0.005,500,2023,0.9611111111111112,108,0.1391615718603134,0.0720995143055915,0.0,0.0736076533794403,7.0,0.0077777779661118,138.0,0.1533333361148834,641.0,0.7122222185134888,1.2626694440841677,0.7275707019892628,0.4585918129510807
InterpGN,FCN,Libras,0.1,10.0,1.0,5,1.0,False,constant,0.005,500,2023,0.9555555555555556,108,0.1218350976705551,0.0642662122845649,0.0,0.0850464329123497,10.0,0.0111111113801598,136.0,0.1511111110448837,628.0,0.6977777481079102,1.26546311378479,0.7374585672664591,0.4669082430548588
InterpGN,FCN,Libras,0.1,100.0,1.0,5,1.0,False,constant,0.005,500,2023,0.9611111111111112,159,0.2479421645402908,0.1219317838549614,0.0,0.1461650878190994,86.0,0.0955555588006973,259.0,0.2877777814865112,699.0,0.7766666412353516,2.0431385040283203,0.7678568016426678,0.4921696819856287
InterpGN,FCN,Libras,0.1,0.0,1.0,10,1.0,False,constant,0.005,500,42,0.9722222222222222,181,0.5096410512924194,0.198572501540184,0.0,0.074481263756752,43.0,0.0238888897001743,358.0,0.1988888829946518,1291.0,0.7172222137451172,1.690942883491516,0.7303452707297939,0.4765741923231409
InterpGN,FCN,Libras,0.0,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.9777777777777776,176,0.5078140497207642,0.1998481452465057,0.0,0.078764408826828,42.0,0.0233333334326744,358.0,0.1988888829946518,1329.0,0.7383333444595337,1.6506191492080688,0.7241310619607043,0.4628660620959141
InterpGN,FCN,Libras,0.1,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.9777777777777776,123,0.3571078777313232,0.1550555676221847,0.0,0.058622658252716,5.0,0.0027777778450399,187.0,0.1038888916373252,1198.0,0.6655555367469788,1.3220969438552856,0.7251088822545698,0.4698775220915344
InterpGN,FCN,Libras,0.1,0.1,1.0,10,1.0,False,cosine,0.005,500,42,0.9777777777777776,168,0.4745573401451111,0.196995660662651,0.0,0.0726740360260009,31.0,0.0172222219407558,320.0,0.1777777820825576,1279.0,0.7105555534362793,1.5811744928359983,0.7296052126574916,0.4733908901788811
InterpGN,FCN,Libras,0.1,0.1,2.0,10,1.0,False,constant,0.005,500,42,0.9722222222222222,97,0.564935028553009,0.1978366523981094,0.0,0.0497042723000049,37.0,0.020555555820465,435.0,0.2416666597127914,1371.0,0.7616666555404663,1.406096339225769,0.7456111683951913,0.4492111784181009
InterpGN,FCN,Libras,0.1,0.1,5.0,10,1.0,False,constant,0.005,500,42,0.9722222222222222,168,0.4754478931427002,0.1798772364854812,0.0,0.0142295155674219,208.0,0.1155555546283721,382.0,0.2122222185134887,547.0,0.3038888871669769,3.951193809509277,0.9271018341388724,0.806687364226405
InterpGN,FCN,Libras,0.1,0.1,10.0,10,1.0,False,constant,0.005,500,42,0.9666666666666668,146,0.1618430912494659,0.0938961803913116,0.0,0.004872566089034,127.0,0.0705555528402328,172.0,0.0955555588006973,212.0,0.1177777796983718,3.430067777633667,0.9698973809174948,0.9177235472195588
InterpGN,FCN,Libras,0.1,0.1,0.5,10,1.0,False,constant,0.005,500,42,0.95,169,0.1394123882055282,0.0775657296180725,0.0,0.0969585627317428,1.0,0.0005555555690079,124.0,0.0688888877630233,1092.0,0.6066666841506958,1.3240262269973757,0.7312440095117613,0.4788101999452891
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.5,False,constant,0.005,500,42,0.9777777777777776,0,0.4205014109611511,0.2779454290866852,0.172222226858139,0.058622658252716,5.0,0.0027777778450399,187.0,0.1038888916373252,1198.0,0.6655555367469788,1.3220969438552856,0.7251088822545698,0.4698775220915344
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.6,False,constant,0.005,500,42,0.9777777777777776,0,0.3881165683269501,0.230486124753952,0.1000000014901161,0.058622658252716,5.0,0.0027777778450399,187.0,0.1038888916373252,1198.0,0.6655555367469788,1.3220969438552856,0.7251088822545698,0.4698775220915344
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.7,False,constant,0.005,500,42,0.9777777777777776,0,0.3666779398918152,0.1841244548559188,0.0388888902962207,0.058622658252716,5.0,0.0027777778450399,187.0,0.1038888916373252,1198.0,0.6655555367469788,1.3220969438552856,0.7251088822545698,0.4698775220915344
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.8,False,constant,0.005,500,42,0.9777777777777776,0,0.3581132590770721,0.158613234758377,0.0055555556900799,0.058622658252716,5.0,0.0027777778450399,187.0,0.1038888916373252,1198.0,0.6655555367469788,1.3220969438552856,0.7251088822545698,0.4698775220915344
InterpGN,FCN,Libras,0.1,0.1,1.0,10,0.9,False,constant,0.005,500,42,0.9777777777777776,0,0.3571078777313232,0.1550555676221847,0.0,0.058622658252716,5.0,0.0027777778450399,187.0,0.1038888916373252,1198.0,0.6655555367469788,1.3220969438552856,0.7251088822545698,0.4698775220915344
InterpGN,FCN,Libras,0.5,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.9777777777777776,169,0.4736342430114746,0.19241963326931,0.0,0.0663118585944175,31.0,0.0172222219407558,302.0,0.1677777767181396,1180.0,0.6555555462837219,1.603580117225647,0.7509885169131569,0.5126054426521788
InterpGN,FCN,Libras,1.0,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.9666666666666668,177,0.4637960791587829,0.19190713763237,0.0,0.0592493526637554,32.0,0.0177777782082557,283.0,0.1572222262620926,1051.0,0.5838888883590698,1.6394776105880735,0.7802256022520184,0.5682455481484862
InterpGN,FCN,Libras,10.0,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.9611111111111112,128,0.1165594309568405,0.0648430213332176,0.0,0.0134641556069254,3.0,0.0016666667070239,50.0,0.0277777779847383,323.0,0.1794444471597671,1.4425389766693115,0.9181466063091354,0.842068175019362
InterpGN,FCN,Libras,5.0,0.1,1.0,10,1.0,False,constant,0.005,500,42,0.9611111111111112,145,0.2567658424377441,0.1170270219445228,0.0,0.0261401906609535,3.0,0.0016666667070239,119.0,0.066111110150814,543.0,0.3016666769981384,1.523381233215332,0.8789847633311489,0.7625233983648213
InterpGN,FCN,Libras,0.1,1.0,1.0,10,1.0,False,constant,0.005,500,42,0.9722222222222222,346,0.6841907501220703,0.2181150466203689,0.0,0.1377517879009246,169.0,0.0938888862729072,622.0,0.3455555438995361,1421.0,0.7894444465637207,2.2763404846191406,0.7395162929287145,0.4739412291910956
InterpGN,FCN,Libras,0.1,10.0,1.0,10,1.0,False,constant,0.005,500,42,0.9722222222222222,169,0.4677084982395172,0.1879131644964218,0.0,0.1054557934403419,45.0,0.025000000372529,376.0,0.2088888883590698,1286.0,0.7144444584846497,1.657482624053955,0.7459189420869393,0.4804340162689737
InterpGN,FCN,Libras,0.1,100.0,1.0,10,1.0,False,constant,0.005,500,42,0.9722222222222222,129,0.3003326058387756,0.1434737294912338,0.0,0.0990085676312446,24.0,0.0133333336561918,267.0,0.1483333259820938,1214.0,0.6744444370269775,1.537117600440979,0.7462718367272321,0.4873615402535624
InterpGN,FCN,Libras,0.1,0.0,1.0,5,1.0,False,constant,0.005,500,42,0.9666666666666668,290,0.5276653170585632,0.2006211876869201,0.0,0.1380973309278488,164.0,0.1822222173213958,401.0,0.445555567741394,749.0,0.8322222232818604,2.339576244354248,0.7356421401888144,0.470774266783839
InterpGN,FCN,Libras,0.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.9666666666666668,178,0.3762251436710357,0.1560010313987732,0.0,0.1095543876290321,82.0,0.0911111086606979,319.0,0.3544444441795349,730.0,0.8111110925674438,1.708636999130249,0.7165531580552597,0.4439718288346618
InterpGN,FCN,Libras,0.1,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.9722222222222222,227,0.4544568359851837,0.182348683476448,0.0,0.1238049939274787,116.0,0.1288888901472091,366.0,0.4066666662693023,743.0,0.8255555629730225,1.986189365386963,0.7292766004013215,0.4613461693369066
InterpGN,FCN,Libras,0.1,0.1,1.0,5,1.0,False,cosine,0.005,500,42,0.9555555555555556,122,0.2063468098640442,0.1033440083265304,0.0,0.0761903375387191,17.0,0.0188888888806104,176.0,0.1955555528402328,662.0,0.7355555295944214,1.3636327981948853,0.7154050652319521,0.44857010604759
InterpGN,FCN,Libras,0.1,0.1,2.0,5,1.0,False,constant,0.005,500,42,0.9666666666666668,177,0.6253949999809265,0.21411994099617,0.0,0.0810091719031333,187.0,0.2077777832746505,437.0,0.4855555593967438,773.0,0.8588888645172119,2.5522215366363525,0.7569072797175259,0.4520502999979641
InterpGN,FCN,Libras,0.1,0.1,5.0,5,1.0,False,constant,0.005,500,42,0.9611111111111112,180,0.3577470481395721,0.1556082516908645,0.0,0.0161172468215227,147.0,0.1633333265781402,204.0,0.2266666740179062,241.0,0.2677777707576751,3.685091018676758,0.9294565674838848,0.8166406144111126
InterpGN,FCN,Libras,0.1,0.1,10.0,5,1.0,False,constant,0.005,500,42,0.9444444444444444,115,0.0542849376797676,0.0378984212875366,0.0,0.0046177948825061,46.0,0.0511111095547676,109.0,0.1211111098527908,133.0,0.1477777808904647,2.388791084289551,0.9688394486990068,0.8938912138038249
InterpGN,FCN,Libras,0.1,0.1,0.5,5,1.0,False,constant,0.005,500,42,0.9611111111111112,230,0.1176206618547439,0.0520198047161102,0.0,0.1787224113941192,43.0,0.0477777794003486,209.0,0.2322222292423248,687.0,0.7633333206176758,1.7352406978607178,0.7180161463901916,0.4659778385028211
InterpGN,FCN,Libras,0.5,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.9666666666666668,190,0.3639602661132812,0.1563645154237747,0.0,0.0945556238293647,80.0,0.0888888910412788,276.0,0.3066666722297668,639.0,0.7099999785423279,1.705317139625549,0.754458995380754,0.511186049264555
InterpGN,FCN,Libras,1.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.9444444444444444,82,0.0363484472036361,0.0214744731783866,0.0,0.0371883958578109,0.0,0.0,17.0,0.0188888888806104,442.0,0.4911110997200012,0.8789040446281433,0.7371281670740903,0.4958030028946014
InterpGN,FCN,Libras,10.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.95,154,0.0191018097102642,0.014759530313313,0.0,0.0063896020874381,7.0,0.0077777779661118,18.0,0.0199999995529651,66.0,0.0733333304524421,1.3802392482757568,0.9410022932635258,0.905646898528541
InterpGN,FCN,Libras,5.0,0.1,1.0,5,1.0,False,constant,0.005,500,42,0.95,82,0.0095448568463325,0.0067605799995362,0.0,0.0109216375276446,0.0,0.0,5.0,0.0055555556900799,143.0,0.158888891339302,0.6851556301116943,0.8644360264725716,0.7572833848631803
InterpGN,FCN,Libras,0.1,1.0,1.0,5,1.0,False,constant,0.005,500,42,0.9611111111111112,82,0.0427787452936172,0.0246438551694154,0.0,0.0514958426356315,0.0,0.0,24.0,0.0266666673123836,546.0,0.6066666841506958,0.90470689535141,0.7030163869560604,0.4290184471257831
InterpGN,FCN,Libras,0.1,10.0,1.0,5,1.0,False,constant,0.005,500,42,0.95,82,0.0360225476324558,0.0219881907105445,0.0,0.0571790821850299,0.0,0.0,26.0,0.028888888657093,526.0,0.5844444632530212,0.9323022961616516,0.7068930791132464,0.4374547335587406
InterpGN,FCN,Libras,0.1,100.0,1.0,5,1.0,False,constant,0.005,500,42,0.9555555555555556,159,0.2512252032756805,0.1215841844677925,0.0,0.1472847759723663,75.0,0.0833333358168602,272.0,0.3022222220897674,675.0,0.75,1.861299991607666,0.7580203357353564,0.4929608942415807
InterpGN,FCN,Libras,0.1,0.0,1.0,10,1.0,False,constant,0.005,500,8237,0.9722222222222222,263,0.6115293502807617,0.2101318091154098,0.0,0.0956631228327751,102.0,0.0566666685044765,486.0,0.270000010728836,1396.0,0.7755555510520935,1.903021454811096,0.7277868797925487,0.4681703366458771
InterpGN,FCN,Libras,0.0,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.9666666666666668,194,0.5287648439407349,0.2022863179445266,0.0,0.0860353708267211,53.0,0.0294444449245929,383.0,0.212777778506279,1395.0,0.7749999761581421,1.4781510829925537,0.7175778499357595,0.4472011567580629
InterpGN,FCN,Libras,0.1,0.1,1.0,10,1.0,False,constant,0.005,500,8237,0.9666666666666668,202,0.5389448404312134,0.2070175111293792,0.0,0.0858844965696334,56.0,0.0311111118644475,387.0,0.2150000035762787,1374.0,0.7633333206176758,1.5047025680541992,0.7240320438270472,0.4589363539104714
InterpGN,FCN,Libras,0.1,0.1,1.0,10,1.0,False,cosine,0.005,500,8237,0.95,89,0.1458413004875183,0.0724718272686004,0.0,0.0421471633017063,0.0,0.0,40.0,0.0222222227603197,1035.0,0.574999988079071,0.8772531151771545,0.7084088818922275,0.4338705687662128
InterpGN,FCN,Libras,0.1,0.1,2.0,10,1.0,False,constant,0.005,500,8237,0.9666666666666668,108,0.6083464026451111,0.2050167620182037,0.0,0.0531464554369449,69.0,0.0383333340287208,467.0,0.2594444453716278,1430.0,0.7944444417953491,1.6790238618850708,0.7416954857377647,0.4461153407481167
