data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
JapaneseVowels,TimesNet,29,3,8,32,4,3,0.9351351351351351,131937,0.67
JapaneseVowels,TimesNet,29,3,8,32,6,2,0.9567567567567568,442449,1.87
JapaneseVowels,TimesNet,29,3,8,32,4,2,0.918918918918919,131937,0.67
JapaneseVowels,TimesNet,29,3,8,32,6,1,0.9459459459459459,442449,1.87
JapaneseVowels,TimesNet,29,3,8,32,4,1,0.9243243243243243,131937,0.67
JapaneseVowels,TimesNet,29,3,8,16,6,3,0.918918918918919,222513,1.03
JapaneseVowels,TimesNet,29,3,8,16,4,3,0.9054054054054054,67233,0.43
JapaneseVowels,TimesNet,29,3,8,16,6,2,0.9243243243243243,222513,1.03
JapaneseVowels,TimesNet,29,3,8,16,4,2,0.9243243243243243,67233,0.43
JapaneseVowels,TimesNet,29,3,8,16,6,1,0.9297297297297298,222513,1.03
JapaneseVowels,TimesNet,29,3,8,16,4,1,0.8945945945945946,67233,0.43
JapaneseVowels,TimesNet,29,2,128,256,6,3,0.972972972972973,37529993,145.63
JapaneseVowels,TimesNet,29,2,128,256,4,3,0.9702702702702702,11051913,44.62
JapaneseVowels,TimesNet,29,2,128,256,6,2,0.9756756756756757,37529993,145.63
JapaneseVowels,TimesNet,29,2,128,256,4,2,0.972972972972973,11051913,44.62
JapaneseVowels,TimesNet,29,2,128,256,6,1,0.972972972972973,37529993,145.63
JapaneseVowels,TimesNet,29,2,128,256,4,1,0.9783783783783784,11051913,44.62
JapaneseVowels,TimesNet,29,2,128,128,6,3,0.981081081081081,18785161,74.12
JapaneseVowels,TimesNet,29,2,128,128,4,3,0.9702702702702702,5545865,23.61
JapaneseVowels,TimesNet,29,2,128,128,6,2,0.981081081081081,18785161,74.12
JapaneseVowels,TimesNet,29,2,128,128,4,2,0.972972972972973,5545865,23.61
JapaneseVowels,TimesNet,29,2,128,128,6,1,0.972972972972973,18785161,74.12
JapaneseVowels,TimesNet,29,2,128,128,4,1,0.9756756756756757,5545865,23.61
JapaneseVowels,TimesNet,29,2,64,256,6,3,0.9594594594594594,18766537,72.83
JapaneseVowels,TimesNet,29,2,64,256,4,3,0.9756756756756757,5526985,22.32
JapaneseVowels,TimesNet,29,2,64,256,6,2,0.9648648648648649,18766537,72.83
JapaneseVowels,TimesNet,29,2,64,256,4,2,0.9756756756756757,5526985,22.32
JapaneseVowels,TimesNet,29,2,64,256,6,1,0.9675675675675676,18766537,72.83
JapaneseVowels,TimesNet,29,2,64,256,4,1,0.972972972972973,5526985,22.32
JapaneseVowels,TimesNet,29,2,64,128,6,3,0.9702702702702702,9393353,37.07
JapaneseVowels,TimesNet,29,2,64,128,4,3,0.9675675675675676,2773449,11.81
JapaneseVowels,TimesNet,29,2,64,128,6,2,0.9702702702702702,9393353,37.07
JapaneseVowels,TimesNet,29,2,64,128,4,2,0.972972972972973,2773449,11.81
JapaneseVowels,TimesNet,29,2,64,128,6,1,0.972972972972973,9393353,37.07
JapaneseVowels,TimesNet,29,2,64,128,4,1,0.972972972972973,2773449,11.81
JapaneseVowels,TimesNet,29,2,64,64,6,3,0.9756756756756757,4706761,19.19
JapaneseVowels,TimesNet,29,2,64,64,4,3,0.972972972972973,1396681,6.56
