data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
EthanolConcentration,LightTS,1751,256,110,15,0.3193916349809886,3202004,12.23
EthanolConcentration,LightTS,1751,256,103,17,0.28517110266159695,3185419,12.16
EthanolConcentration,LightTS,1751,256,98,17,0.311787072243346,3207616,12.25
EthanolConcentration,LightTS,1751,256,93,18,0.311787072243346,3212307,12.26
EthanolConcentration,LightTS,1751,256,88,19,0.2889733840304182,3199492,12.22
EthanolConcentration,LightTS,1751,256,84,20,0.30038022813688214,3206070,12.24
EthanolConcentration,LightTS,1751,128,876,1,0.2965779467680608,3182748,12.15
EthanolConcentration,LightTS,1751,128,584,2,0.26996197718631176,3164074,12.08
EthanolConcentration,LightTS,1751,128,438,3,0.29277566539923955,3154748,12.04
EthanolConcentration,LightTS,1751,128,351,4,0.2813688212927757,3154455,12.04
EthanolConcentration,LightTS,1751,128,292,5,0.30038022813688214,3145452,12.01
EthanolConcentration,LightTS,1751,128,251,6,0.2889733840304182,3151613,12.03
EthanolConcentration,LightTS,1751,128,219,7,0.311787072243346,3140844,11.99
EthanolConcentration,LightTS,1751,128,195,8,0.2813688212927757,3144599,12.01
EthanolConcentration,LightTS,1751,128,176,9,0.30798479087452474,3152180,12.04
EthanolConcentration,LightTS,1751,128,160,10,0.30038022813688214,3151202,12.03
EthanolConcentration,LightTS,1751,128,146,11,0.2889733840304182,3136348,11.97
EthanolConcentration,LightTS,1751,128,135,12,0.29277566539923955,3140951,11.99
EthanolConcentration,LightTS,1751,128,126,13,0.2737642585551331,3156192,12.05
EthanolConcentration,LightTS,1751,128,117,14,0.2737642585551331,3139919,11.99
EthanolConcentration,LightTS,1751,128,110,15,0.29277566539923955,3148292,12.02
EthanolConcentration,LightTS,1751,128,103,17,0.2813688212927757,3132155,11.96
EthanolConcentration,LightTS,1751,128,98,17,0.26996197718631176,3154672,12.04
EthanolConcentration,LightTS,1751,128,93,18,0.28517110266159695,3159683,12.06
EthanolConcentration,LightTS,1751,128,88,19,0.28517110266159695,3147188,12.02
EthanolConcentration,LightTS,1751,128,84,20,0.2813688212927757,3154022,12.04
EthanolConcentration,LightTS,1751,64,876,1,0.2813688212927757,3135988,11.97
EthanolConcentration,LightTS,1751,64,584,2,0.2965779467680608,3126658,11.94
EthanolConcentration,LightTS,1751,64,438,3,0.28517110266159695,3122004,11.92
EthanolConcentration,LightTS,1751,64,351,4,0.2889733840304182,3124495,11.93
EthanolConcentration,LightTS,1751,64,292,5,0.3041825095057034,3117380,11.9
EthanolConcentration,LightTS,1751,64,251,6,0.30038022813688214,3124853,11.93
EthanolConcentration,LightTS,1751,64,219,7,0.2737642585551331,3115108,11.89
EthanolConcentration,LightTS,1751,64,195,8,0.29277566539923955,3119631,11.91
EthanolConcentration,LightTS,1751,64,176,9,0.29277566539923955,3127820,11.94
EthanolConcentration,LightTS,1751,64,160,10,0.2813688212927757,3127354,11.94
EthanolConcentration,LightTS,1751,64,146,11,0.28517110266159695,3112948,11.89
EthanolConcentration,LightTS,1751,64,135,12,0.28517110266159695,3117903,11.9
EthanolConcentration,LightTS,1751,64,126,13,0.2889733840304182,3133432,11.96
EthanolConcentration,LightTS,1751,64,117,14,0.2623574144486692,3117447,11.9
EthanolConcentration,LightTS,1751,64,110,15,0.2965779467680608,3126044,11.94
EthanolConcentration,LightTS,1751,64,103,17,0.2965779467680608,3110131,11.87
EthanolConcentration,LightTS,1751,64,98,17,0.2813688212927757,3132808,11.96
EthanolConcentration,LightTS,1751,64,93,18,0.26996197718631176,3137979,11.98
EthanolConcentration,LightTS,1751,64,88,19,0.30798479087452474,3125644,11.93
EthanolConcentration,LightTS,1751,64,84,20,0.28517110266159695,3132606,11.96
EthanolConcentration,LightTS,1751,32,876,1,0.28517110266159695,3113760,11.89
EthanolConcentration,LightTS,1751,32,584,2,0.3231939163498099,3109102,11.87
EthanolConcentration,LightTS,1751,32,438,3,0.28517110266159695,3106784,11.86
EthanolConcentration,LightTS,1751,32,351,4,0.2813688212927757,3110667,11.88
EthanolConcentration,LightTS,1751,32,292,5,0.3155893536121673,3104496,11.85
EthanolConcentration,LightTS,1751,32,251,6,0.3041825095057034,3112625,11.88
EthanolConcentration,LightTS,1751,32,219,7,0.2965779467680608,3103392,11.85
EthanolConcentration,LightTS,1751,32,195,8,0.3193916349809886,3108299,11.87
EthanolConcentration,LightTS,1751,32,176,9,0.2889733840304182,3116792,11.9
EthanolConcentration,LightTS,1751,32,160,10,0.2889733840304182,3116582,11.9
EthanolConcentration,LightTS,1751,32,146,11,0.2889733840304182,3102400,11.85
EthanolConcentration,LightTS,1751,32,135,12,0.28517110266159695,3107531,11.86
EthanolConcentration,LightTS,1751,32,126,13,0.3155893536121673,3123204,11.92
EthanolConcentration,LightTS,1751,32,117,14,0.28517110266159695,3107363,11.86
EthanolConcentration,LightTS,1751,32,110,15,0.2813688212927757,3116072,11.9
EthanolConcentration,LightTS,1751,32,103,17,0.29277566539923955,3100271,11.84
EthanolConcentration,LightTS,1751,32,98,17,0.2737642585551331,3123028,11.92
EthanolConcentration,LightTS,1751,32,93,18,0.2661596958174905,3128279,11.94
EthanolConcentration,LightTS,1751,32,88,19,0.2965779467680608,3116024,11.9
EthanolConcentration,LightTS,1751,32,84,20,0.27756653992395436,3123050,11.92
