data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
Handwriting,LightTS,152,128,22,6,0.23294117647058823,45942,0.19
Handwriting,LightTS,152,128,19,8,0.20705882352941177,45480,0.18
Handwriting,LightTS,152,128,17,8,0.20941176470588235,45542,0.18
Handwriting,LightTS,152,128,16,9,0.21294117647058824,46584,0.19
Handwriting,LightTS,152,128,14,10,0.21294117647058824,45590,0.18
Handwriting,LightTS,152,128,13,11,0.2235294117647059,45880,0.19
Handwriting,LightTS,152,128,12,12,0.20941176470588235,45870,0.19
Handwriting,LightTS,152,128,11,13,0.18941176470588236,45560,0.18
Handwriting,LightTS,152,128,10,15,0.20823529411764705,46536,0.19
Handwriting,LightTS,152,128,9,16,0.2,45478,0.18
Handwriting,LightTS,152,128,8,19,0.20588235294117646,45414,0.18
Handwriting,LightTS,152,64,76,2,0.22941176470588234,40616,0.17
Handwriting,LightTS,152,64,51,2,0.21176470588235294,39982,0.16
Handwriting,LightTS,152,64,38,4,0.2188235294117647,39432,0.16
Handwriting,LightTS,152,64,31,4,0.22705882352941176,39686,0.16
Handwriting,LightTS,152,64,26,5,0.23294117647058823,39704,0.16
Handwriting,LightTS,152,64,22,6,0.2235294117647059,39302,0.16
Handwriting,LightTS,152,64,19,8,0.21176470588235294,38936,0.16
Handwriting,LightTS,152,64,17,8,0.21529411764705883,39062,0.16
Handwriting,LightTS,152,64,16,9,0.2164705882352941,40136,0.16
Handwriting,LightTS,152,64,14,10,0.22941176470588234,39206,0.16
Handwriting,LightTS,152,64,13,11,0.20705882352941177,39528,0.16
Handwriting,LightTS,152,64,12,12,0.23176470588235293,39550,0.16
Handwriting,LightTS,152,64,11,13,0.2223529411764706,39272,0.16
Handwriting,LightTS,152,64,10,15,0.21294117647058824,40280,0.16
Handwriting,LightTS,152,64,9,16,0.22588235294117648,39254,0.16
Handwriting,LightTS,152,64,8,19,0.2235294117647059,39222,0.16
Handwriting,LightTS,152,32,76,2,0.2388235294117647,37584,0.15
Handwriting,LightTS,152,32,51,2,0.2211764705882353,37350,0.15
Handwriting,LightTS,152,32,38,4,0.2223529411764706,37008,0.15
Handwriting,LightTS,152,32,31,4,0.22,37374,0.15
Handwriting,LightTS,152,32,26,5,0.2223529411764706,37472,0.15
Handwriting,LightTS,152,32,22,6,0.21294117647058824,37134,0.15
Handwriting,LightTS,152,32,19,8,0.21764705882352942,36816,0.15
Handwriting,LightTS,152,32,17,8,0.2223529411764706,36974,0.15
Handwriting,LightTS,152,32,16,9,0.2011764705882353,38064,0.16
Handwriting,LightTS,152,32,14,10,0.25058823529411767,37166,0.15
Handwriting,LightTS,152,32,13,11,0.21529411764705883,37504,0.15
Handwriting,LightTS,152,32,12,12,0.2235294117647059,37542,0.15
Handwriting,LightTS,152,32,11,13,0.22,37280,0.15
Handwriting,LightTS,152,32,10,15,0.2211764705882353,38304,0.16
Handwriting,LightTS,152,32,9,16,0.2235294117647059,37294,0.15
Handwriting,LightTS,152,32,8,19,0.20823529411764705,37278,0.15
