data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
StandWalkJump,LightTS,2500,256,148,16,0.3333333333333333,6449639,24.61
StandWalkJump,LightTS,2500,256,139,17,0.4666666666666667,6413561,24.48
StandWalkJump,LightTS,2500,256,132,18,0.3333333333333333,6427743,24.53
StandWalkJump,LightTS,2500,256,125,20,0.4,6406929,24.45
StandWalkJump,LightTS,2500,256,120,20,0.4666666666666667,6456375,24.64
StandWalkJump,LightTS,2500,128,1250,2,0.4,6411409,24.47
StandWalkJump,LightTS,2500,128,834,2,0.4666666666666667,6389799,24.39
StandWalkJump,LightTS,2500,128,625,4,0.4666666666666667,6371441,24.32
StandWalkJump,LightTS,2500,128,500,5,0.4,6363463,24.29
StandWalkJump,LightTS,2500,128,417,5,0.4,6363177,24.28
StandWalkJump,LightTS,2500,128,358,6,0.3333333333333333,6369431,24.31
StandWalkJump,LightTS,2500,128,313,7,0.4666666666666667,6361585,24.28
StandWalkJump,LightTS,2500,128,278,8,0.4,6354383,24.25
StandWalkJump,LightTS,2500,128,250,10,0.4666666666666667,6347633,24.22
StandWalkJump,LightTS,2500,128,228,10,0.4,6366271,24.3
StandWalkJump,LightTS,2500,128,209,11,0.4666666666666667,6365105,24.29
StandWalkJump,LightTS,2500,128,193,12,0.6,6366635,24.3
StandWalkJump,LightTS,2500,128,179,13,0.4,6358297,24.27
StandWalkJump,LightTS,2500,128,167,14,0.4666666666666667,6355091,24.25
StandWalkJump,LightTS,2500,128,157,15,0.4666666666666667,6372017,24.32
StandWalkJump,LightTS,2500,128,148,16,0.3333333333333333,6381511,24.35
StandWalkJump,LightTS,2500,128,139,17,0.5333333333333333,6346009,24.22
StandWalkJump,LightTS,2500,128,132,18,0.4,6360639,24.27
StandWalkJump,LightTS,2500,128,125,20,0.4,6340273,24.2
StandWalkJump,LightTS,2500,128,120,20,0.4666666666666667,6390039,24.39
StandWalkJump,LightTS,2500,64,1250,2,0.4666666666666667,6346689,24.22
StandWalkJump,LightTS,2500,64,834,2,0.4666666666666667,6338391,24.19
StandWalkJump,LightTS,2500,64,625,4,0.4666666666666667,6326721,24.15
StandWalkJump,LightTS,2500,64,500,5,0.4666666666666667,6322743,24.13
StandWalkJump,LightTS,2500,64,417,5,0.4,6325113,24.14
StandWalkJump,LightTS,2500,64,358,6,0.4666666666666667,6333255,24.17
StandWalkJump,LightTS,2500,64,313,7,0.4,6326849,24.15
StandWalkJump,LightTS,2500,64,278,8,0.3333333333333333,6320767,24.12
StandWalkJump,LightTS,2500,64,250,10,0.4666666666666667,6314913,24.1
StandWalkJump,LightTS,2500,64,228,10,0.4,6334255,24.17
StandWalkJump,LightTS,2500,64,209,11,0.5333333333333333,6333697,24.17
StandWalkJump,LightTS,2500,64,193,12,0.4,6335739,24.18
StandWalkJump,LightTS,2500,64,179,13,0.4666666666666667,6327849,24.15
StandWalkJump,LightTS,2500,64,167,14,0.6666666666666666,6325027,24.14
StandWalkJump,LightTS,2500,64,157,15,0.3333333333333333,6342273,24.2
StandWalkJump,LightTS,2500,64,148,16,0.4,6352055,24.24
StandWalkJump,LightTS,2500,64,139,17,0.4,6316841,24.11
StandWalkJump,LightTS,2500,64,132,18,0.4666666666666667,6331695,24.16
StandWalkJump,LightTS,2500,64,125,20,0.4,6311553,24.09
StandWalkJump,LightTS,2500,64,120,20,0.4,6361479,24.28
StandWalkJump,LightTS,2500,32,1250,2,0.5333333333333333,6315481,24.1
StandWalkJump,LightTS,2500,32,834,2,0.4666666666666667,6313839,24.1
StandWalkJump,LightTS,2500,32,625,4,0.4,6305513,24.06
StandWalkJump,LightTS,2500,32,500,5,0.5333333333333333,6303535,24.06
StandWalkJump,LightTS,2500,32,417,5,0.4666666666666667,6307233,24.07
StandWalkJump,LightTS,2500,32,358,6,0.4,6316319,24.11
StandWalkJump,LightTS,2500,32,313,7,0.5333333333333333,6310633,24.08
StandWalkJump,LightTS,2500,32,278,8,0.5333333333333333,6305111,24.06
StandWalkJump,LightTS,2500,32,250,10,0.6,6299705,24.04
StandWalkJump,LightTS,2500,32,228,10,0.5333333333333333,6319399,24.12
StandWalkJump,LightTS,2500,32,209,11,0.4,6319145,24.12
StandWalkJump,LightTS,2500,32,193,12,0.6666666666666666,6321443,24.12
StandWalkJump,LightTS,2500,32,179,13,0.4666666666666667,6313777,24.1
StandWalkJump,LightTS,2500,32,167,14,0.3333333333333333,6311147,24.09
StandWalkJump,LightTS,2500,32,157,15,0.4666666666666667,6328553,24.15
StandWalkJump,LightTS,2500,32,148,16,0.5333333333333333,6338479,24.19
StandWalkJump,LightTS,2500,32,139,17,0.4,6303409,24.06
StandWalkJump,LightTS,2500,32,132,18,0.3333333333333333,6318375,24.11
StandWalkJump,LightTS,2500,32,125,20,0.4666666666666667,6298345,24.04
StandWalkJump,LightTS,2500,32,120,20,0.4666666666666667,6348351,24.23
