data_name,model,seq_len,d_model,chunk_size,chunk_num,acc,model_params,model_size (MB)
ArticularyWordRecognition,LightTS,144,128,7,20,0.9766666666666667,64059,0.25
ArticularyWordRecognition,LightTS,144,64,72,2,0.9733333333333334,58661,0.23
ArticularyWordRecognition,LightTS,144,64,48,3,0.98,57907,0.23
ArticularyWordRecognition,LightTS,144,64,36,4,0.9766666666666667,57541,0.23
ArticularyWordRecognition,LightTS,144,64,29,4,0.9766666666666667,57483,0.23
ArticularyWordRecognition,LightTS,144,64,24,6,0.9733333333333334,57205,0.23
ArticularyWordRecognition,LightTS,144,64,21,6,0.9766666666666667,57571,0.23
ArticularyWordRecognition,LightTS,144,64,18,8,0.98,57077,0.23
ArticularyWordRecognition,LightTS,144,64,16,9,0.9733333333333334,57051,0.23
ArticularyWordRecognition,LightTS,144,64,15,9,0.98,57925,0.23
ArticularyWordRecognition,LightTS,144,64,14,10,0.9766666666666667,58515,0.23
ArticularyWordRecognition,LightTS,144,64,12,12,0.9766666666666667,57061,0.23
ArticularyWordRecognition,LightTS,144,64,11,13,0.9766666666666667,58581,0.23
ArticularyWordRecognition,LightTS,144,64,10,14,0.98,58035,0.23
ArticularyWordRecognition,LightTS,144,64,9,16,0.9766666666666667,57205,0.23
ArticularyWordRecognition,LightTS,144,64,8,18,0.97,57317,0.23
ArticularyWordRecognition,LightTS,144,64,7,20,0.98,57963,0.23
ArticularyWordRecognition,LightTS,144,32,72,2,0.98,55725,0.22
ArticularyWordRecognition,LightTS,144,32,48,3,0.98,55355,0.22
ArticularyWordRecognition,LightTS,144,32,36,4,0.98,55181,0.22
ArticularyWordRecognition,LightTS,144,32,29,4,0.9766666666666667,55235,0.22
ArticularyWordRecognition,LightTS,144,32,24,6,0.9766666666666667,55037,0.22
ArticularyWordRecognition,LightTS,144,32,21,6,0.9766666666666667,55451,0.22
ArticularyWordRecognition,LightTS,144,32,18,8,0.98,55005,0.22
ArticularyWordRecognition,LightTS,144,32,16,9,0.9766666666666667,55011,0.22
ArticularyWordRecognition,LightTS,144,32,15,9,0.9766666666666667,55901,0.22
ArticularyWordRecognition,LightTS,144,32,14,10,0.9733333333333334,56507,0.23
ArticularyWordRecognition,LightTS,144,32,12,12,0.9733333333333334,55085,0.22
ArticularyWordRecognition,LightTS,144,32,11,13,0.9733333333333334,56621,0.23
ArticularyWordRecognition,LightTS,144,32,10,14,0.9766666666666667,56091,0.22
ArticularyWordRecognition,LightTS,144,32,9,16,0.9766666666666667,55277,0.22
ArticularyWordRecognition,LightTS,144,32,8,18,0.9733333333333334,55405,0.22
ArticularyWordRecognition,LightTS,144,32,7,20,0.9766666666666667,56067,0.22
