data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
Epilepsy,ETSformer,206,64,8,2,2,64,1,0.8623188405797102,88188,1.57
Epilepsy,ETSformer,206,32,8,2,2,2048,4,0.8478260869565217,293980,1.75
Epilepsy,ETSformer,206,32,8,2,2,2048,3,0.8260869565217391,293980,1.75
Epilepsy,ETSformer,206,32,8,2,2,2048,2,0.8260869565217391,293980,1.75
Epilepsy,ETSformer,206,32,8,2,2,2048,1,0.9202898550724637,293980,1.75
Epilepsy,ETSformer,206,32,8,2,2,1024,4,0.8623188405797102,162908,1.25
Epilepsy,ETSformer,206,32,8,2,2,1024,3,0.8840579710144928,162908,1.25
Epilepsy,ETSformer,206,32,8,2,2,1024,2,0.8840579710144928,162908,1.25
Epilepsy,ETSformer,206,32,8,2,2,1024,1,0.9130434782608695,162908,1.25
Epilepsy,ETSformer,206,32,8,2,2,512,4,0.8405797101449275,97372,1.0
Epilepsy,ETSformer,206,32,8,2,2,512,3,0.8405797101449275,97372,1.0
Epilepsy,ETSformer,206,32,8,2,2,512,2,0.8405797101449275,97372,1.0
Epilepsy,ETSformer,206,32,8,2,2,512,1,0.9057971014492754,97372,1.0
Epilepsy,ETSformer,206,32,8,2,2,256,4,0.8115942028985508,64604,0.87
Epilepsy,ETSformer,206,32,8,2,2,256,3,0.8188405797101449,64604,0.87
Epilepsy,ETSformer,206,32,8,2,2,256,2,0.8478260869565217,64604,0.87
Epilepsy,ETSformer,206,32,8,2,2,256,1,0.8695652173913043,64604,0.87
Epilepsy,ETSformer,206,32,8,2,2,128,4,0.8188405797101449,48220,0.81
Epilepsy,ETSformer,206,32,8,2,2,128,3,0.8333333333333334,48220,0.81
Epilepsy,ETSformer,206,32,8,2,2,128,2,0.8115942028985508,48220,0.81
Epilepsy,ETSformer,206,32,8,2,2,128,1,0.8985507246376812,48220,0.81
Epilepsy,ETSformer,206,32,8,2,2,64,4,0.8188405797101449,40028,0.78
Epilepsy,ETSformer,206,32,8,2,2,64,3,0.8188405797101449,40028,0.78
Epilepsy,ETSformer,206,32,8,2,2,64,2,0.8333333333333334,40028,0.78
Epilepsy,ETSformer,206,32,8,2,2,64,1,0.8478260869565217,40028,0.78
Epilepsy,ETSformer,206,512,8,1,1,2048,4,0.855072463768116,3057184,21.44
Epilepsy,ETSformer,206,512,8,1,1,2048,3,0.855072463768116,3057184,21.44
Epilepsy,ETSformer,206,512,8,1,1,2048,2,0.8623188405797102,3057184,21.44
Epilepsy,ETSformer,206,512,8,1,1,2048,1,0.8768115942028986,3057184,21.44
